Time,xAcceleration,yAcceleration,zAcceleration,xSMA(2.5 seconds),xSMA(10 seconds),ySMA(2.5 seconds),ySMA(10 seconds),zSMA(2.5 seconds),zSMA(10 seconds),minX(10 seconds),maxX(10 seconds),minY(10 seconds),maxY(10 seconds),minZ(10 seconds),maxZ(10 seconds)
1554706090331,0.541,0.493,9.706,0.5389,0.48319,0.49635,1.0921,9.7036,9.51083,0.514,0.557,0.466,0.504,9.644,9.766
1554706090536,0.544,0.496,9.703,0.539,0.47163,0.49625,1.06126,9.70375,9.51943,0.514,0.557,0.466,0.504,9.644,9.766
1554706090751,0.54,0.494,9.703,0.53895,0.45972,0.49615,1.03034,9.70365,9.52772,0.514,0.557,0.466,0.504,9.644,9.766
1554706090941,0.535,0.494,9.714,0.53885,0.44859,0.4961,0.99977,9.704,9.53613,0.514,0.557,0.466,0.504,9.644,9.766
1554706091145,0.542,0.501,9.703,0.539,0.43643,0.4964,0.97082,9.7039,9.54326,0.514,0.557,0.466,0.504,9.644,9.766
1554706091349,0.537,0.496,9.715,0.53885,0.42462,0.49635,0.94254,9.7048,9.54975,0.514,0.557,0.466,0.504,9.644,9.766
1554706091557,0.535,0.475,9.697,0.5387,0.41402,0.4953,0.9145,9.7046,9.55631,0.514,0.557,0.466,0.504,9.644,9.766
1554706091772,0.557,0.504,9.766,0.5397,0.40382,0.49555,0.88618,9.7076,9.56444,0.514,0.557,0.466,0.504,9.644,9.766
1554706091971,0.518,0.475,9.644,0.5386,0.39278,0.4943,0.85767,9.70445,9.57055,0.514,0.557,0.466,0.504,9.644,9.766
1554706092182,0.526,0.488,9.717,0.53795,0.38265,0.4938,0.829,9.7051,9.57723,0.514,0.557,0.466,0.504,9.644,9.766
1554706092386,0.53,0.478,9.705,0.5376,0.37331,0.49315,0.80055,9.70535,9.58421,0.514,0.557,0.466,0.504,9.644,9.766
1554706092581,0.527,0.468,9.705,0.53705,0.3631,0.49175,0.77133,9.70565,9.59055,0.514,0.557,0.466,0.504,9.644,9.766
1554706092782,0.522,0.483,9.703,0.53615,0.35527,0.491,0.73875,9.7058,9.59848,0.514,0.557,0.466,0.504,9.644,9.766
1554706092986,0.516,0.493,9.704,0.5349,0.34492,0.4909,0.70645,9.7057,9.60662,0.514,0.557,0.465,0.504,9.644,9.766
1554706093203,0.522,0.495,9.705,0.53405,0.32879,0.4907,0.67731,9.70585,9.61539,0.514,0.557,0.465,0.504,9.644,9.766
1554706093400,0.517,0.498,9.716,0.5331,0.31666,0.4909,0.64615,9.70665,9.62434,0.514,0.557,0.465,0.504,9.644,9.766
1554706093610,0.518,0.485,9.704,0.5321,0.30689,0.49025,0.61505,9.70645,9.63205,0.514,0.557,0.465,0.504,9.644,9.766
1554706093804,0.519,0.484,9.705,0.5311,0.29596,0.4896,0.58119,9.70625,9.6403,0.514,0.557,0.465,0.504,9.644,9.766
1554706094013,0.519,0.487,9.705,0.5301,0.28426,0.48925,0.54918,9.7063,9.64979,0.514,0.557,0.465,0.504,9.644,9.766
1554706094215,0.519,0.491,9.709,0.5292,0.27675,0.4889,0.51351,9.70645,9.65523,0.514,0.557,0.465,0.504,9.644,9.766
1554706094416,0.52,0.493,9.699,0.52815,0.29929,0.4889,0.49227,9.7061,9.65979,0.514,0.557,0.465,0.504,9.644,9.766
1554706094626,0.514,0.495,9.706,0.52665,0.32164,0.48885,0.47873,9.70625,9.66723,0.514,0.557,0.465,0.504,9.644,9.766
1554706094827,0.517,0.485,9.702,0.5255,0.34947,0.4884,0.46377,9.7062,9.672,0.514,0.557,0.465,0.504,9.644,9.766
1554706095031,0.521,0.489,9.707,0.5248,0.37595,0.48815,0.47094,9.70585,9.70055,0.514,0.557,0.465,0.504,9.644,9.766
1554706095235,0.518,0.481,9.702,0.5236,0.38828,0.48715,0.49032,9.7058,9.68872,0.514,0.557,0.465,0.504,9.644,9.766
1554706095441,0.515,0.486,9.709,0.5225,0.4119,0.48665,0.49541,9.7055,9.6789,0.514,0.557,0.465,0.504,9.644,9.766
1554706095643,0.517,0.472,9.71,0.5216,0.47275,0.4865,0.5001,9.70615,9.69902,0.514,0.557,0.465,0.504,9.644,9.766
1554706095845,0.524,0.476,9.706,0.51995,0.51913,0.4851,0.49496,9.70315,9.70714,0.514,0.557,0.465,0.504,9.644,9.766
1554706096049,0.519,0.475,9.71,0.52,0.53479,0.4851,0.49273,9.70645,9.70416,0.514,0.557,0.465,0.504,9.644,9.766
1554706096266,0.518,0.47,9.71,0.5196,0.53409,0.4842,0.49267,9.7061,9.70346,0.514,0.557,0.465,0.504,9.644,9.766
1554706096468,0.517,0.47,9.707,0.51895,0.53429,0.4838,0.49231,9.7062,9.70419,0.514,0.557,0.465,0.504,9.644,9.766
1554706096661,0.517,0.471,9.705,0.51845,0.53411,0.48395,0.49212,9.7062,9.7042,0.514,0.557,0.465,0.504,9.644,9.766
1554706096866,0.521,0.471,9.712,0.5184,0.53398,0.48335,0.49187,9.70665,9.7043,0.514,0.557,0.465,0.504,9.644,9.766
1554706097082,0.519,0.47,9.702,0.51855,0.53378,0.4822,0.49164,9.70655,9.70431,0.514,0.557,0.465,0.504,9.644,9.766
1554706097287,0.516,0.47,9.705,0.51825,0.53359,0.48095,0.49141,9.70655,9.70429,0.514,0.557,0.465,0.504,9.644,9.766
1554706097487,0.524,0.474,9.704,0.5186,0.53347,0.47975,0.49119,9.70595,9.70431,0.514,0.557,0.465,0.504,9.644,9.766
1554706097695,0.52,0.47,9.711,0.5187,0.53331,0.479,0.49091,9.7063,9.70438,0.514,0.557,0.465,0.504,9.644,9.766
1554706097898,0.517,0.477,9.71,0.5186,0.5331,0.47865,0.49068,9.70655,9.70442,0.514,0.557,0.465,0.504,9.644,9.766
1554706098093,0.519,0.472,9.705,0.5186,0.53289,0.4779,0.49043,9.70655,9.70439,0.514,0.557,0.465,0.504,9.644,9.766
1554706098295,0.523,0.474,9.714,0.5188,0.53276,0.47705,0.49024,9.7068,9.7045,0.514,0.557,0.465,0.504,9.644,9.766
1554706098511,0.518,0.471,9.701,0.5187,0.53254,0.47595,0.48998,9.7069,9.7045,0.514,0.557,0.465,0.504,9.644,9.766
1554706098713,0.527,0.473,9.712,0.51935,0.53241,0.47485,0.48974,9.7072,9.70456,0.514,0.557,0.465,0.504,9.644,9.766
1554706098904,0.521,0.474,9.707,0.51955,0.53221,0.4743,0.48954,9.70745,9.70464,0.514,0.557,0.465,0.504,9.644,9.766
1554706099108,0.517,0.474,9.705,0.51935,0.532,0.47355,0.48932,9.70735,9.7046,0.514,0.557,0.465,0.504,9.644,9.766
1554706099316,0.523,0.469,9.711,0.5196,0.53181,0.47295,0.48907,9.7078,9.70465,0.514,0.557,0.465,0.504,9.644,9.766
1554706099532,0.521,0.47,9.703,0.5199,0.53164,0.47215,0.48884,9.7075,9.70465,0.514,0.557,0.465,0.504,9.644,9.766
1554706099725,0.523,0.471,9.706,0.5202,0.5315,0.4721,0.48862,9.7073,9.70473,0.514,0.557,0.465,0.504,9.644,9.766
1554706099931,0.519,0.466,9.705,0.51995,0.53131,0.4716,0.48831,9.70725,9.70467,0.514,0.557,0.465,0.504,9.644,9.766
1554706100138,0.52,0.468,9.707,0.52,0.5311,0.47125,0.488,9.7071,9.70473,0.514,0.557,0.465,0.504,9.644,9.766
1554706100345,0.52,0.467,9.706,0.5201,0.53093,0.4711,0.48774,9.7069,9.70479,0.514,0.557,0.465,0.504,9.644,9.766
1554706100553,0.522,0.47,9.704,0.52035,0.53072,0.4711,0.48749,9.70675,9.70484,0.514,0.557,0.465,0.504,9.644,9.766
1554706100754,0.522,0.474,9.709,0.5206,0.53056,0.47125,0.48727,9.70695,9.70485,0.514,0.557,0.465,0.504,9.644,9.766
1554706100960,0.516,0.476,9.705,0.52035,0.53034,0.4715,0.48706,9.7066,9.70492,0.514,0.557,0.465,0.504,9.644,9.766
1554706101167,0.52,0.471,9.709,0.5204,0.53019,0.47155,0.48686,9.70695,9.70498,0.514,0.557,0.465,0.504,9.644,9.766
1554706101366,0.526,0.474,9.698,0.5209,0.53006,0.47175,0.48664,9.7066,9.70491,0.514,0.557,0.465,0.504,9.644,9.766
1554706101566,0.521,0.479,9.706,0.52075,0.52989,0.472,0.48648,9.7067,9.70495,0.514,0.557,0.465,0.504,9.644,9.766
1554706101777,0.522,0.467,9.701,0.52085,0.52979,0.47185,0.48621,9.7062,9.70492,0.514,0.557,0.465,0.504,9.644,9.766
1554706101968,0.522,0.473,9.703,0.5211,0.52963,0.47165,0.48598,9.70585,9.70491,0.514,0.557,0.465,0.504,9.644,9.766
1554706102184,0.522,0.471,9.699,0.52125,0.52946,0.4716,0.48578,9.70555,9.70487,0.514,0.53,0.465,0.498,9.644,9.717
1554706102391,0.523,0.468,9.707,0.52125,0.52932,0.4713,0.48553,9.7052,9.70485,0.514,0.53,0.465,0.498,9.698,9.717
1554706102582,0.523,0.467,9.704,0.5215,0.52918,0.4711,0.48527,9.70535,9.70491,0.514,0.53,0.465,0.498,9.698,9.716
1554706102799,0.522,0.471,9.71,0.52125,0.529,0.471,0.48505,9.70525,9.705,0.514,0.528,0.465,0.498,9.698,9.716
1554706102991,0.522,0.465,9.704,0.5213,0.52889,0.47055,0.48477,9.7051,9.70506,0.514,0.528,0.465,0.498,9.698,9.716
1554706103208,0.522,0.474,9.703,0.52155,0.52874,0.47055,0.48458,9.705,9.70506,0.514,0.528,0.465,0.498,9.698,9.716
1554706103409,0.523,0.471,9.709,0.52155,0.52859,0.47065,0.48438,9.7049,9.70514,0.514,0.528,0.465,0.498,9.698,9.716
1554706103617,0.523,0.47,9.714,0.52165,0.52842,0.47065,0.48417,9.70545,9.70526,0.514,0.528,0.465,0.498,9.698,9.716
1554706103819,0.522,0.469,9.703,0.5216,0.52825,0.47055,0.48391,9.7053,9.70528,0.514,0.528,0.465,0.495,9.698,9.714
1554706104025,0.521,0.471,9.707,0.5217,0.52806,0.4708,0.48365,9.7054,9.70534,0.514,0.528,0.465,0.495,9.698,9.714
1554706104219,0.525,0.474,9.704,0.52195,0.52791,0.4711,0.48345,9.70525,9.70532,0.514,0.528,0.465,0.495,9.698,9.714
1554706104421,0.527,0.473,9.707,0.5223,0.52778,0.4714,0.48323,9.7053,9.70537,0.514,0.528,0.465,0.495,9.698,9.714
1554706104623,0.521,0.471,9.709,0.52225,0.52765,0.47145,0.48296,9.70555,9.70542,0.514,0.528,0.465,0.495,9.698,9.714
1554706104829,0.524,0.474,9.712,0.52235,0.5275,0.47145,0.48273,9.7057,9.70548,0.514,0.528,0.465,0.495,9.698,9.714
1554706105047,0.516,0.472,9.71,0.52235,0.52728,0.47125,0.48249,9.70595,9.70557,0.515,0.528,0.465,0.489,9.698,9.714
1554706105248,0.52,0.472,9.713,0.52235,0.52706,0.4713,0.48231,9.70615,9.7057,0.515,0.528,0.465,0.489,9.698,9.714
1554706105455,0.523,0.468,9.707,0.5222,0.5269,0.471,0.48206,9.7066,9.70572,0.515,0.528,0.465,0.486,9.698,9.714
1554706105658,0.522,0.469,9.701,0.52225,0.52671,0.4705,0.48181,9.70635,9.70569,0.515,0.528,0.465,0.486,9.698,9.714
1554706105863,0.517,0.471,9.709,0.522,0.52648,0.4707,0.4816,9.70675,9.70571,0.516,0.528,0.465,0.479,9.698,9.714
1554706106066,0.521,0.47,9.705,0.52195,0.5263,0.47055,0.48136,9.70685,9.7057,0.516,0.528,0.465,0.479,9.698,9.714
1554706106261,0.526,0.468,9.708,0.52215,0.52617,0.4704,0.48108,9.7073,9.70577,0.516,0.528,0.465,0.479,9.698,9.714
1554706106476,0.519,0.47,9.709,0.52195,0.52596,0.4705,0.48082,9.7074,9.70589,0.516,0.528,0.465,0.479,9.698,9.714
1554706106678,0.523,0.47,9.705,0.52195,0.52584,0.47065,0.48059,9.70745,9.70588,0.516,0.528,0.465,0.479,9.698,9.714
1554706106881,0.527,0.468,9.706,0.5222,0.52569,0.4705,0.48029,9.70725,9.70594,0.516,0.528,0.465,0.479,9.698,9.714
1554706107076,0.523,0.469,9.708,0.52225,0.52551,0.4707,0.48002,9.70745,9.70597,0.516,0.528,0.465,0.479,9.698,9.714
1554706107292,0.522,0.473,9.71,0.52225,0.52536,0.47065,0.4798,9.7078,9.706,0.516,0.528,0.465,0.479,9.698,9.714
1554706107481,0.521,0.465,9.711,0.52215,0.52518,0.47035,0.4795,9.7079,9.70606,0.516,0.528,0.465,0.479,9.698,9.714
1554706107684,0.522,0.473,9.707,0.5221,0.525,0.4705,0.47926,9.70755,9.70616,0.516,0.528,0.465,0.479,9.698,9.714
1554706107897,0.528,0.472,9.71,0.5224,0.5249,0.47065,0.47902,9.7079,9.70625,0.516,0.528,0.465,0.479,9.698,9.714
1554706108097,0.523,0.472,9.702,0.5225,0.52476,0.4707,0.47875,9.70765,9.70621,0.516,0.528,0.465,0.479,9.698,9.714
1554706108310,0.521,0.473,9.705,0.5223,0.52457,0.47065,0.47848,9.7077,9.70619,0.516,0.528,0.465,0.479,9.698,9.714
1554706108506,0.52,0.469,9.707,0.52195,0.52438,0.47045,0.47819,9.7077,9.70622,0.516,0.528,0.465,0.479,9.698,9.714
1554706108718,0.525,0.472,9.71,0.52215,0.52426,0.4705,0.478,9.70775,9.70632,0.516,0.528,0.465,0.479,9.698,9.714
1554706108916,0.525,0.468,9.705,0.5222,0.52413,0.4702,0.47772,9.7074,9.70638,0.516,0.528,0.465,0.479,9.698,9.714
1554706109118,0.523,0.472,9.711,0.52255,0.52396,0.4702,0.47746,9.70745,9.70649,0.516,0.528,0.465,0.479,9.698,9.714
