53,1554763471237,-4.03,8.987,-1.126,4-8-19
54,1554763471440,-4.042,8.982,-1.11,4-8-19
55,1554763471645,-3.929,9.033,-1.163,4-8-19
56,1554763471862,-4.056,8.995,-1.008,4-8-19
57,1554763472053,-4.15,8.927,-1.121,4-8-19
58,1554763472255,-4.219,8.907,-1.058,4-8-19
59,1554763472461,-4.081,8.949,-1.057,4-8-19
60,1554763472667,-4.123,9.064,-0.601,4-8-19
61,1554763472868,-4.143,8.924,-1.001,4-8-19
62,1554763473070,-3.987,9.086,-0.804,4-8-19
63,1554763473275,-4.239,9.118,-0.57,4-8-19
64,1554763473479,-5.7,7.792,-0.004,4-8-19
65,1554763473683,-5.347,8.357,0.793,4-8-19
66,1554763473887,-5.675,7.874,1.766,4-8-19
67,1554763474094,-5.401,8.062,2.253,4-8-19
68,1554763474292,-5.637,8.059,1.317,4-8-19
69,1554763474496,-5.787,7.823,1.547,4-8-19
70,1554763474704,-5.546,7.989,1.859,4-8-19
71,1554763474908,-5.641,8.001,1.729,4-8-19
72,1554763475105,-5.842,7.672,1.304,4-8-19
73,1554763475310,-5.003,8.591,0.479,4-8-19
74,1554763475514,-5.362,8.299,0.971,4-8-19
75,1554763475719,-5.372,8.298,1.145,4-8-19
76,1554763475923,-5.137,8.309,1.001,4-8-19
77,1554763476128,-5.205,8.391,1.378,4-8-19
78,1554763476330,-5.261,8.364,0.834,4-8-19
79,1554763476535,-5.125,8.351,1.286,4-8-19
80,1554763476736,-5.099,8.452,1.034,4-8-19
81,1554763476941,-5.034,8.518,0.655,4-8-19
82,1554763477146,-4.875,8.53,1.029,4-8-19
83,1554763477347,-4.666,8.721,0.936,4-8-19
84,1554763477554,-4.366,8.91,0.267,4-8-19
85,1554763477757,-4.383,8.789,0.862,4-8-19
86,1554763477964,-4.474,8.844,1.089,4-8-19
87,1554763478162,-4.156,9.049,0.893,4-8-19
88,1554763478366,-4.469,8.697,0.482,4-8-19
89,1554763478573,-4.289,8.967,0.739,4-8-19
90,1554763478783,-4.489,8.86,0.665,4-8-19
91,1554763478992,-4.531,8.67,0.97,4-8-19
92,1554763479182,-4.318,8.951,0.986,4-8-19
93,1554763479384,-4.437,8.828,0.472,4-8-19
94,1554763479591,-4.64,8.623,1.253,4-8-19
95,1554763479794,-4.106,9.057,1.008,4-8-19
96,1554763480005,-4.267,8.909,0.822,4-8-19
97,1554763480200,-4.307,8.807,1.438,4-8-19
98,1554763480405,-4.244,8.976,0.69,4-8-19
99,1554763480615,-4.372,8.824,1.173,4-8-19
100,1554763480809,-4.297,8.824,0.717,4-8-19
101,1554763481020,-4.095,9.08,1.016,4-8-19
102,1554763481218,-4.354,8.806,0.926,4-8-19
103,1554763481421,-4.228,8.903,1.288,4-8-19
104,1554763481629,-4.287,8.941,0.807,4-8-19
105,1554763481829,-4.354,8.806,0.911,4-8-19
106,1554763482038,-4.089,9.011,1.152,4-8-19
107,1554763482235,-4.367,8.86,0.716,4-8-19
108,1554763482439,-4.401,8.812,1.142,4-8-19
109,1554763482647,-3.984,9.051,0.941,4-8-19
110,1554763482850,-4.266,8.914,0.944,4-8-19
111,1554763483057,-4.239,8.893,1.047,4-8-19
112,1554763483258,-3.99,9.041,0.94,4-8-19
113,1554763483463,-4.038,9.005,0.906,4-8-19
114,1554763483662,-4.594,8.719,1.107,4-8-19
115,1554763483870,-4.432,8.816,0.973,4-8-19
116,1554763484079,-4.271,8.9,1.015,4-8-19
117,1554763484274,-4.234,8.912,1.075,4-8-19
118,1554763484477,-4.417,8.82,0.971,4-8-19
119,1554763484691,-4.261,8.898,1.036,4-8-19
120,1554763484887,-4.273,8.887,1.084,4-8-19
121,1554763485096,-4.371,8.84,1.001,4-8-19
122,1554763485291,-4.262,8.892,1.177,4-8-19
123,1554763485495,-4.388,8.818,1.073,4-8-19
124,1554763485704,-4.342,8.855,1.169,4-8-19
125,1554763485906,-4.317,8.851,1.083,4-8-19
126,1554763486105,-4.333,8.845,1.129,4-8-19
127,1554763486312,-4.453,8.803,1.184,4-8-19
128,1554763486513,-4.254,8.886,1.04,4-8-19
129,1554763486718,-4.37,8.822,1.135,4-8-19
130,1554763486931,-4.327,8.862,1.129,4-8-19
131,1554763487127,-4.313,8.848,1.101,4-8-19
132,1554763487330,-4.257,8.884,1.133,4-8-19
133,1554763487532,-4.258,8.887,1.113,4-8-19
134,1554763487738,-4.26,8.88,1.161,4-8-19
135,1554763487947,-4.226,8.898,1.1,4-8-19
136,1554763488154,-4.299,8.863,1.138,4-8-19
137,1554763488348,-4.28,8.869,1.209,4-8-19
138,1554763488551,-4.24,8.884,1.096,4-8-19
139,1554763488761,-4.301,8.854,1.147,4-8-19
140,1554763488965,-4.411,8.796,1.305,4-8-19
141,1554763489164,-4.249,8.917,1.02,4-8-19
142,1554763489365,-4.343,8.82,1.212,4-8-19
143,1554763489571,-4.317,8.846,0.928,4-8-19
144,1554763489772,-4.278,8.869,1.436,4-8-19
145,1554763489982,-4.341,8.857,0.812,4-8-19
146,1554763490185,-4.048,8.993,1.35,4-8-19
147,1554763490383,-4.457,8.756,1.144,4-8-19
148,1554763490587,-4.2,8.909,1.029,4-8-19
149,1554763490793,-4.215,8.938,1.362,4-8-19
150,1554763490998,-4.339,8.793,0.996,4-8-19
151,1554763491203,-4.044,9.037,1.196,4-8-19
152,1554763491400,-4.554,8.656,1.272,4-8-19
153,1554763491607,-4.222,8.918,1.373,4-8-19
154,1554763491821,-4.021,9.003,0.79,4-8-19
155,1554763492015,-4.119,8.87,1.771,4-8-19
156,1554763492217,-3.838,9.17,0.834,4-8-19
157,1554763492421,-3.999,8.91,1.154,4-8-19
158,1554763492623,-3.518,9.255,1.334,4-8-19
159,1554763492827,-3.892,8.983,1.118,4-8-19
160,1554763493030,-3.845,9.104,1.4,4-8-19
161,1554763493234,-3.944,8.989,1.015,4-8-19
162,1554763493437,-3.848,9.025,1.82,4-8-19
163,1554763493642,-3.681,9.147,0.803,4-8-19
164,1554763493846,-3.953,8.982,1.645,4-8-19
165,1554763494057,-3.797,9.102,1.113,4-8-19
166,1554763494252,-4.085,8.882,1.604,4-8-19
167,1554763494455,-3.798,9.125,1.094,4-8-19
168,1554763494664,-4.225,8.816,1.461,4-8-19
169,1554763494874,-3.914,9.038,1.3,4-8-19
170,1554763495070,-4.21,8.841,1.579,4-8-19
171,1554763495273,-3.957,9.01,1.203,4-8-19
172,1554763495474,-4.079,8.959,1.345,4-8-19
173,1554763495678,-4.239,8.811,1.44,4-8-19
174,1554763495888,-3.966,8.999,1.416,4-8-19
175,1554763496088,-4.186,8.917,1.081,4-8-19
176,1554763496290,-4.269,8.799,1.701,4-8-19
177,1554763496492,-3.974,8.98,1.28,4-8-19
178,1554763496698,-4.202,8.917,1.179,4-8-19
179,1554763496908,-4.366,8.763,1.493,4-8-19
180,1554763497114,-4.217,8.861,1.477,4-8-19
181,1554763497310,-4.293,8.86,1.229,4-8-19
182,1554763497513,-4.297,8.807,1.51,4-8-19
183,1554763497716,-4.052,8.941,1.478,4-8-19
184,1554763497922,-4.228,8.893,1.348,4-8-19
185,1554763498126,-4.216,8.847,1.507,4-8-19
186,1554763498326,-4.056,8.941,1.431,4-8-19
187,1554763498533,-4.297,8.815,1.372,4-8-19
188,1554763498735,-4.078,8.892,1.341,4-8-19
189,1554763498943,-4.002,8.972,1.458,4-8-19
190,1554763499145,-4.23,8.858,1.333,4-8-19
191,1554763499345,-4.087,8.914,1.541,4-8-19
192,1554763499561,-4.18,8.897,1.53,4-8-19
193,1554763499754,-4.187,8.873,1.402,4-8-19
194,1554763499956,-4.161,8.87,1.476,4-8-19
195,1554763500156,-4.201,8.871,1.436,4-8-19
196,1554763500361,-4.194,8.868,1.436,4-8-19
197,1554763500564,-4.009,8.964,1.493,4-8-19
198,1554763500769,-4.178,8.876,1.384,4-8-19
199,1554763500974,-4.077,8.92,1.425,4-8-19
200,1554763501176,-4.135,8.902,1.558,4-8-19
201,1554763501380,-4.137,8.897,1.358,4-8-19
202,1554763501584,-3.989,8.964,1.432,4-8-19
203,1554763501787,-4.098,8.917,1.46,4-8-19
204,1554763501994,-4.162,8.891,1.406,4-8-19
205,1554763502194,-3.76,9.064,1.405,4-8-19
206,1554763502399,-3.707,9.11,1.307,4-8-19
207,1554763502604,-3.639,9.143,1.35,4-8-19
208,1554763502808,-3.7,9.094,1.226,4-8-19
209,1554763503020,-3.71,9.113,1.358,4-8-19
210,1554763503220,-3.752,9.092,1.332,4-8-19
211,1554763503419,-3.689,9.12,1.307,4-8-19
212,1554763503626,-3.705,9.106,1.237,4-8-19
213,1554763503829,-3.777,9.081,1.295,4-8-19
214,1554763504030,-3.728,9.107,1.41,4-8-19
215,1554763504233,-3.641,9.138,1.302,4-8-19
216,1554763504437,-3.782,9.079,1.262,4-8-19
217,1554763504641,-3.627,9.142,1.335,4-8-19
218,1554763504848,-3.726,9.098,1.323,4-8-19
219,1554763505052,-3.657,9.129,1.307,4-8-19
220,1554763505249,-3.709,9.101,1.282,4-8-19
221,1554763505453,-3.782,9.073,1.454,4-8-19
222,1554763505660,-3.644,9.138,1.369,4-8-19
223,1554763505868,-3.724,9.085,1.277,4-8-19
224,1554763506081,-3.678,9.113,1.395,4-8-19
225,1554763506272,-3.736,9.098,1.327,4-8-19
226,1554763506473,-3.641,9.131,1.403,4-8-19
227,1554763506679,-3.671,9.122,1.34,4-8-19
228,1554763506880,-3.74,9.081,1.293,4-8-19
229,1554763507091,-3.615,9.139,1.346,4-8-19
230,1554763507288,-3.665,9.13,1.374,4-8-19
231,1554763507495,-3.624,9.139,1.32,4-8-19
232,1554763507701,-3.628,9.138,1.373,4-8-19
233,1554763507903,-3.698,9.101,1.322,4-8-19
234,1554763508105,-3.627,9.137,1.316,4-8-19
235,1554763508306,-3.692,9.113,1.424,4-8-19
236,1554763508509,-3.717,9.09,1.338,4-8-19
237,1554763508718,-3.708,9.088,1.381,4-8-19
238,1554763508920,-3.675,9.116,1.397,4-8-19
239,1554763509134,-3.746,9.083,1.351,4-8-19
240,1554763509325,-3.573,9.151,1.346,4-8-19
241,1554763509532,-3.672,9.122,1.37,4-8-19
242,1554763509736,-3.634,9.134,1.372,4-8-19
243,1554763509935,-3.604,9.143,1.358,4-8-19
244,1554763510140,-3.669,9.109,1.343,4-8-19
245,1554763510342,-3.546,9.168,1.364,4-8-19
246,1554763510552,-3.542,9.099,1.199,4-8-19
247,1554763510754,-2.747,9.451,1.58,4-8-19
248,1554763510958,-2.758,9.365,2.205,4-8-19
249,1554763511161,-2.922,9.238,1.909,4-8-19
250,1554763511361,-2.78,9.351,1.932,4-8-19
251,1554763511570,-2.891,9.284,2.092,4-8-19
252,1554763511772,-2.754,9.356,1.992,4-8-19
253,1554763511972,-3.216,8.959,2.212,4-8-19
254,1554763512182,-5.147,8.012,2.511,4-8-19
255,1554763512381,-5.885,7.775,2.437,4-8-19
256,1554763512585,-5.839,7.087,2.612,4-8-19
257,1554763512789,-6.484,5.07,5.406,4-8-19
258,1554763512995,-5.492,6.394,5.577,4-8-19
259,1554763513194,-6.799,5.691,4.291,4-8-19
260,1554763513501,-7.03,5.46,4.131,4-8-19
261,1554763513580,-7.223,4.817,5.404,4-8-19
262,1554763513783,-7.206,5.269,4.535,4-8-19
263,1554763513986,-5.229,6.221,4.459,4-8-19
264,1554763514190,-3.645,8.152,4.586,4-8-19
265,1554763514396,-4.263,8.246,3.577,4-8-19
266,1554763514604,-3.315,8.265,4.249,4-8-19
267,1554763514810,-3.544,7.736,5.142,4-8-19
268,1554763515019,-3.726,7.359,5.454,4-8-19
269,1554763515209,-3.291,8.1,4.911,4-8-19
270,1554763515417,-4.038,8.255,3.604,4-8-19
271,1554763515621,-4.618,8.443,2.157,4-8-19
272,1554763515819,-6.578,6.435,-0.16,4-8-19
273,1554763516023,-1.129,2.997,9.896,4-8-19
274,1554763516226,-0.886,-0.277,12.596,4-8-19
275,1554763516431,-1.656,3.584,8.543,4-8-19
276,1554763516635,-4.698,6.959,3.877,4-8-19
277,1554763516840,-6.023,7.232,2.112,4-8-19
278,1554763517044,-6.06,7.791,-0.342,4-8-19
279,1554763517246,-4.619,7.762,-0.198,4-8-19
280,1554763517450,-5.166,5.824,7.663,4-8-19
281,1554763517655,-5.639,6.063,6.311,4-8-19
282,1554763517858,-5.386,7.367,2.572,4-8-19
283,1554763518062,-5.521,8.008,0.698,4-8-19
284,1554763518268,-5.695,8.11,0.577,4-8-19
285,1554763518471,-5.269,8.337,0.141,4-8-19
286,1554763518673,-5.282,8.345,0.058,4-8-19
287,1554763518876,-5.46,8.273,0.089,4-8-19
288,1554763519081,-5.29,8.381,0.041,4-8-19
289,1554763519287,-5.117,8.451,-0.002,4-8-19
290,1554763519486,-5.377,8.29,-0.344,4-8-19
291,1554763519691,-5.367,8.31,-0.199,4-8-19
292,1554763519895,-5.556,8.194,-0.073,4-8-19
293,1554763520099,-5.609,8.187,0.097,4-8-19
294,1554763520305,-5.369,8.31,0.011,4-8-19
295,1554763520506,-5.527,8.229,0.1,4-8-19
296,1554763520709,-5.417,8.228,0.02,4-8-19
297,1554763520911,-5.669,8.157,0.039,4-8-19
298,1554763521114,-5.602,8.168,0.513,4-8-19
299,1554763521318,-5.627,8.149,0.204,4-8-19
300,1554763521527,-5.406,8.252,0.198,4-8-19
301,1554763521728,-5.344,8.341,0.409,4-8-19
302,1554763521933,-5.364,8.289,0.159,4-8-19
303,1554763522136,-5.161,8.592,0.783,4-8-19
304,1554763522338,-5.244,7.063,1.945,4-8-19
305,1554763522543,-5.206,6.28,6.61,4-8-19
306,1554763522746,-5.129,7,4.282,4-8-19
307,1554763523117,-5.6,6.724,4.589,4-8-19
308,1554763523175,-7.573,5.334,5.072,4-8-19
309,1554763523355,-6.088,6.244,3.017,4-8-19
310,1554763523559,-4.674,7.706,-0.944,4-8-19
311,1554763523763,-4.887,7.726,-1.429,4-8-19
312,1554763523968,-6.341,8.747,-2.465,4-8-19
313,1554763524173,-6.201,2.174,6.764,4-8-19
314,1554763524377,-3.01,4.266,7.689,4-8-19
315,1554763524589,-3.722,5.286,8.511,4-8-19
316,1554763524789,-1.189,-0.622,10.714,4-8-19
317,1554763524999,-0.891,-0.019,9.714,4-8-19
318,1554763525206,-0.85,-0.033,9.761,4-8-19
319,1554763525396,-0.853,-0.032,9.767,4-8-19
320,1554763525611,-0.849,-0.037,9.767,4-8-19
321,1554763525804,-0.85,-0.033,9.772,4-8-19
322,1554763526006,-0.854,-0.03,9.767,4-8-19
323,1554763526210,-0.856,-0.033,9.765,4-8-19
324,1554763526412,-0.854,-0.034,9.772,4-8-19
325,1554763526615,-0.852,-0.034,9.766,4-8-19
326,1554763526819,-0.853,-0.03,9.777,4-8-19
327,1554763527029,-0.848,-0.032,9.767,4-8-19
328,1554763527229,-0.849,-0.033,9.769,4-8-19
329,1554763527437,-0.851,-0.037,9.772,4-8-19
330,1554763527647,-0.848,-0.031,9.777,4-8-19
331,1554763527850,-0.846,-0.03,9.768,4-8-19
332,1554763528042,-0.852,-0.032,9.769,4-8-19
333,1554763528249,-0.853,-0.035,9.772,4-8-19
334,1554763528450,-0.849,-0.029,9.775,4-8-19
335,1554763528666,-0.851,-0.036,9.768,4-8-19
336,1554763528873,-0.847,-0.038,9.774,4-8-19
337,1554763529061,-0.848,-0.034,9.765,4-8-19
338,1554763529267,-0.842,-0.03,9.766,4-8-19
339,1554763530946,-0.849,-0.035,9.769,4-8-19
340,1554763530947,-0.855,-0.035,9.764,4-8-19
341,1554763530948,-0.855,-0.029,9.77,4-8-19
342,1554763530949,-0.849,-0.033,9.769,4-8-19
343,1554763530950,-0.852,-0.031,9.766,4-8-19
344,1554763530951,-0.851,-0.033,9.774,4-8-19
345,1554763530952,-0.85,-0.033,9.767,4-8-19
346,1554763530954,-0.854,-0.035,9.768,4-8-19
347,1554763531969,-0.85,-0.031,9.764,4-8-19
348,1554763531970,-0.849,-0.032,9.771,4-8-19
349,1554763531971,-0.85,-0.037,9.772,4-8-19
350,1554763531972,-0.851,-0.023,9.758,4-8-19
351,1554763531973,-0.852,-0.038,9.771,4-8-19
352,1554763532149,-0.857,-0.029,9.766,4-8-19
353,1554763532728,-0.857,-0.032,9.767,4-8-19
354,1554763532729,-0.853,-0.034,9.769,4-8-19
355,1554763532734,-0.854,-0.035,9.763,4-8-19
356,1554763533808,-0.852,-0.035,9.771,4-8-19
357,1554763533809,-0.853,-0.028,9.766,4-8-19
358,1554763533810,-0.849,-0.031,9.766,4-8-19
359,1554763533811,-0.849,-0.031,9.77,4-8-19
360,1554763533812,-0.85,-0.036,9.769,4-8-19
361,1554763534431,-0.853,-0.034,9.768,4-8-19
362,1554763534432,-0.854,-0.034,9.771,4-8-19
363,1554763534433,-0.857,-0.032,9.772,4-8-19
364,1554763534560,-0.854,-0.031,9.77,4-8-19
365,1554763534848,-0.848,-0.032,9.772,4-8-19
366,1554763534968,-0.851,-0.034,9.77,4-8-19
367,1554763535177,-0.849,-0.034,9.767,4-8-19
368,1554763535383,-0.852,-0.032,9.77,4-8-19
369,1554763535582,-0.853,-0.034,9.769,4-8-19
370,1554763535790,-0.854,-0.031,9.772,4-8-19
371,1554763535990,-0.848,-0.04,9.768,4-8-19
372,1554763536193,-0.854,-0.034,9.771,4-8-19
373,1554763536397,-0.851,-0.037,9.772,4-8-19
374,1554763536596,-0.856,-0.029,9.768,4-8-19
375,1554763537021,-0.849,-0.037,9.758,4-8-19
376,1554763537229,-0.852,-0.033,9.76,4-8-19
377,1554763537426,-0.849,-0.029,9.763,4-8-19
378,1554763537629,-0.851,-0.035,9.768,4-8-19
379,1554763537832,-0.847,-0.034,9.768,4-8-19
380,1554763538035,-0.853,-0.034,9.763,4-8-19
381,1554763538238,-0.852,-0.033,9.769,4-8-19
382,1554763538441,-0.849,-0.038,9.771,4-8-19
383,1554763538644,-0.851,-0.028,9.769,4-8-19
384,1554763538846,-0.85,-0.032,9.77,4-8-19
385,1554763539177,-0.853,-0.036,9.769,4-8-19
386,1554763539378,-0.85,-0.035,9.775,4-8-19
387,1554763539589,-0.853,-0.032,9.776,4-8-19
388,1554763539788,-0.856,-0.032,9.768,4-8-19
389,1554763539991,-0.852,-0.033,9.779,4-8-19
390,1554763540201,-0.854,-0.034,9.773,4-8-19
391,1554763540397,-0.844,-0.035,9.77,4-8-19
392,1554763540617,-0.854,-0.037,9.769,4-8-19
393,1554763540818,-0.856,-0.035,9.772,4-8-19
394,1554763541020,-0.85,-0.036,9.768,4-8-19
395,1554763541213,-0.85,-0.03,9.764,4-8-19
396,1554763541418,-0.85,-0.033,9.77,4-8-19
397,1554763541630,-0.853,-0.035,9.767,4-8-19
398,1554763541837,-0.852,-0.032,9.77,4-8-19
399,1554763542043,-0.852,-0.034,9.763,4-8-19
400,1554763542234,-0.851,-0.032,9.769,4-8-19
401,1554763542438,-0.854,-0.031,9.771,4-8-19
402,1554763542635,-0.848,-0.028,9.766,4-8-19
403,1554763543644,-0.852,-0.034,9.768,4-8-19
404,1554763543645,-0.849,-0.03,9.767,4-8-19
405,1554763543646,-0.851,-0.029,9.766,4-8-19
406,1554763543647,-0.849,-0.035,9.772,4-8-19
407,1554763543673,-0.851,-0.032,9.769,4-8-19
408,1554763543857,-0.855,-0.032,9.768,4-8-19
409,1554763544420,-0.854,-0.036,9.773,4-8-19
410,1554763544421,-0.851,-0.036,9.769,4-8-19
411,1554763544488,-0.852,-0.039,9.768,4-8-19
412,1554763545486,-0.853,-0.037,9.766,4-8-19
413,1554763545487,-0.853,-0.037,9.767,4-8-19
414,1554763545488,-0.851,-0.032,9.772,4-8-19
415,1554763545489,-0.848,-0.036,9.767,4-8-19
416,1554763545492,-0.853,-0.034,9.773,4-8-19
417,1554763547142,-0.848,-0.038,9.771,4-8-19
418,1554763547143,-0.852,-0.034,9.768,4-8-19
419,1554763547144,-0.853,-0.037,9.767,4-8-19
420,1554763547145,-0.854,-0.036,9.77,4-8-19
421,1554763547146,-0.856,-0.037,9.767,4-8-19
422,1554763547147,-0.856,-0.035,9.772,4-8-19
423,1554763547148,-0.857,-0.032,9.765,4-8-19
424,1554763547149,-0.855,-0.032,9.772,4-8-19
425,1554763548770,-0.851,-0.038,9.765,4-8-19
426,1554763548771,-0.853,-0.036,9.768,4-8-19
427,1554763548772,-0.858,-0.035,9.772,4-8-19
428,1554763548773,-0.852,-0.037,9.768,4-8-19
429,1554763548774,-0.848,-0.038,9.769,4-8-19
430,1554763548775,-0.853,-0.038,9.768,4-8-19
431,1554763548776,-0.848,-0.034,9.77,4-8-19
432,1554763548777,-0.854,-0.034,9.774,4-8-19
433,1554763549787,-0.853,-0.036,9.77,4-8-19
434,1554763549788,-0.848,-0.035,9.767,4-8-19
435,1554763549789,-0.85,-0.034,9.772,4-8-19
436,1554763549790,-0.85,-0.036,9.768,4-8-19
437,1554763549791,-0.853,-0.032,9.769,4-8-19
438,1554763550813,-0.852,-0.033,9.764,4-8-19
439,1554763550814,-0.851,-0.037,9.771,4-8-19
440,1554763550815,-0.852,-0.032,9.766,4-8-19
441,1554763550816,-0.849,-0.033,9.774,4-8-19
442,1554763550817,-0.854,-0.036,9.77,4-8-19
443,1554763551405,-0.847,-0.037,9.776,4-8-19
444,1554763551406,-0.854,-0.039,9.773,4-8-19
445,1554763551413,-0.852,-0.032,9.773,4-8-19
446,1554763552456,-0.848,-0.036,9.772,4-8-19
447,1554763552457,-0.854,-0.034,9.768,4-8-19
448,1554763552458,-0.852,-0.034,9.767,4-8-19
449,1554763552459,-0.851,-0.035,9.765,4-8-19
450,1554763552460,-0.853,-0.034,9.768,4-8-19
451,1554763553478,-0.85,-0.037,9.768,4-8-19
452,1554763553479,-0.851,-0.04,9.767,4-8-19
453,1554763553480,-0.854,-0.035,9.771,4-8-19
454,1554763553481,-0.854,-0.034,9.765,4-8-19
455,1554763553482,-0.849,-0.037,9.776,4-8-19
456,1554763554503,-0.855,-0.039,9.767,4-8-19
457,1554763554504,-0.853,-0.031,9.772,4-8-19
458,1554763554505,-0.854,-0.035,9.774,4-8-19
459,1554763554506,-0.853,-0.034,9.777,4-8-19
460,1554763554507,-0.851,-0.037,9.768,4-8-19
461,1554763554715,-0.85,-0.038,9.768,4-8-19
462,1554763554888,-0.851,-0.031,9.768,4-8-19
463,1554763555088,-0.853,-0.035,9.767,4-8-19
464,1554763555285,-0.852,-0.033,9.772,4-8-19
465,1554763555492,-0.854,-0.038,9.772,4-8-19
466,1554763555703,-0.851,-0.038,9.768,4-8-19
467,1554763555910,-0.853,-0.039,9.771,4-8-19
468,1554763556112,-0.856,-0.041,9.77,4-8-19
469,1554763556302,-0.851,-0.039,9.764,4-8-19
470,1554763556510,-0.858,-0.038,9.768,4-8-19
471,1554763556723,-0.85,-0.035,9.767,4-8-19
472,1554763556915,-0.851,-0.036,9.76,4-8-19
473,1554763557126,-0.852,-0.034,9.771,4-8-19
474,1554763557323,-0.853,-0.032,9.771,4-8-19
475,1554763557532,-0.855,-0.04,9.773,4-8-19
476,1554763557741,-0.854,-0.036,9.766,4-8-19
477,1554763558237,-0.851,-0.037,9.756,4-8-19
478,1554763558440,-0.852,-0.032,9.769,4-8-19
479,1554763558644,-0.85,-0.034,9.766,4-8-19
480,1554763558848,-0.857,-0.037,9.766,4-8-19
481,1554763559054,-0.856,-0.034,9.767,4-8-19
482,1554763559257,-0.854,-0.034,9.765,4-8-19
483,1554763559458,-0.85,-0.035,9.77,4-8-19
484,1554763559663,-0.854,-0.036,9.766,4-8-19
485,1554763559870,-0.857,-0.037,9.766,4-8-19
486,1554763560082,-0.859,-0.036,9.767,4-8-19
487,1554763560274,-0.852,-0.039,9.769,4-8-19
488,1554763560477,-0.856,-0.039,9.767,4-8-19
489,1554763560683,-0.853,-0.033,9.768,4-8-19
490,1554763560893,-0.851,-0.04,9.771,4-8-19
491,1554763561396,-0.856,-0.033,9.77,4-8-19
492,1554763561397,-0.848,-0.033,9.768,4-8-19
493,1554763561496,-0.853,-0.037,9.764,4-8-19
494,1554763562488,-0.852,-0.036,9.766,4-8-19
495,1554763562489,-0.85,-0.034,9.764,4-8-19
496,1554763562490,-0.853,-0.034,9.771,4-8-19
497,1554763562492,-0.852,-0.037,9.771,4-8-19
498,1554763562514,-0.852,-0.034,9.769,4-8-19
499,1554763563515,-0.857,-0.034,9.768,4-8-19
500,1554763563516,-0.853,-0.04,9.772,4-8-19
501,1554763563517,-0.855,-0.038,9.771,4-8-19
502,1554763563518,-0.852,-0.037,9.775,4-8-19
503,1554763563532,-0.852,-0.039,9.771,4-8-19
504,1554763564531,-0.852,-0.035,9.763,4-8-19
505,1554763564532,-0.855,-0.039,9.768,4-8-19
506,1554763564533,-0.849,-0.036,9.768,4-8-19
507,1554763564534,-0.849,-0.041,9.766,4-8-19
508,1554763564550,-0.851,-0.034,9.77,4-8-19
