76,1554664302176,-0.591,6.679,7.213,4-7-19
77,1554664302377,-1.152,6.826,6.99,4-7-19
78,1554664302577,-1.496,6.507,7.653,4-7-19
79,1554664302778,-1.821,6.783,6.827,4-7-19
80,1554664302982,-1.39,6.994,6.919,4-7-19
81,1554664303186,-0.953,7.257,6.739,4-7-19
82,1554664303396,-0.976,6.96,6.47,4-7-19
83,1554664303590,-1.255,7.137,7.186,4-7-19
84,1554664303793,-1.557,7.118,6.984,4-7-19
85,1554664304002,-1.424,7.135,6.664,4-7-19
86,1554664304198,-1.561,7.099,6.452,4-7-19
87,1554664304401,-1.66,7.058,7.163,4-7-19
88,1554664304609,-1.312,7.189,6.561,4-7-19
89,1554664304814,-1.092,7.343,6.733,4-7-19
90,1554664305009,-1.236,7.129,6.697,4-7-19
91,1554664305217,-1.282,6.973,6.865,4-7-19
92,1554664305419,-1.347,6.867,7.078,4-7-19
93,1554664305622,-1.572,6.695,7.347,4-7-19
94,1554664305821,-1.518,7.122,6.795,4-7-19
95,1554664306022,-1.198,6.983,6.927,4-7-19
96,1554664306229,-1.591,6.817,7.131,4-7-19
97,1554664306427,-1.408,7.039,6.78,4-7-19
98,1554664306630,-1.185,7.119,6.989,4-7-19
99,1554664306838,-1.265,7.261,6.533,4-7-19
100,1554664307036,-1.298,7.239,6.638,4-7-19
101,1554664307242,-1.282,7.219,6.717,4-7-19
102,1554664307447,-1.204,7.231,6.704,4-7-19
103,1554664307648,-1.246,7.197,6.747,4-7-19
104,1554664307848,-1.182,7.271,6.787,4-7-19
105,1554664308053,-1.293,7.202,6.674,4-7-19
106,1554664308254,-1.323,7.189,6.767,4-7-19
107,1554664308460,-1.255,7.176,6.664,4-7-19
108,1554664308664,-1.305,7.114,6.823,4-7-19
109,1554664308870,-1.176,7.237,6.834,4-7-19
110,1554664309069,-1.343,7.164,6.6,4-7-19
111,1554664309272,-1.31,7.154,6.916,4-7-19
112,1554664309476,-1.083,7.217,6.882,4-7-19
113,1554664309681,-1.185,7.387,5.655,4-7-19
114,1554664309883,-1.622,6.481,7.949,4-7-19
115,1554664310080,-2.042,6.78,6.99,4-7-19
116,1554664310282,-2.3,7.192,6.591,4-7-19
117,1554664310488,-2.67,6.991,6.314,4-7-19
118,1554664310688,-2.535,7.084,6.586,4-7-19
119,1554664310888,-2.485,7.523,5.95,4-7-19
120,1554664311091,-2.631,7.173,6.181,4-7-19
121,1554664311377,-2.709,6.973,6.572,4-7-19
122,1554664311496,-2.641,6.93,6.935,4-7-19
123,1554664311700,-2.644,7.379,6.195,4-7-19
124,1554664311901,0.474,7.442,6.063,4-7-19
125,1554664312091,0.01,7.274,7.55,4-7-19
126,1554664312287,-1.783,6.986,6.608,4-7-19
127,1554664312490,-2.186,7.294,6.319,4-7-19
128,1554664312695,-2.452,7.32,6.037,4-7-19
129,1554664312898,-2.619,7.239,6.178,4-7-19
130,1554664313098,-2.667,7.081,6.605,4-7-19
131,1554664313301,-2.595,7.116,6.484,4-7-19
132,1554664313504,-2.699,7.126,6.128,4-7-19
133,1554664313707,-2.777,6.824,6.661,4-7-19
134,1554664313932,-2.547,6.699,6.994,4-7-19
135,1554664314133,-1.738,6.946,6.752,4-7-19
136,1554664314334,-4.393,4.055,7.765,4-7-19
137,1554664314537,-5.219,2.943,8.871,4-7-19
138,1554664314741,-2.684,4.052,7.792,4-7-19
139,1554664314955,-1.438,6.066,7.822,4-7-19
140,1554664315124,-1.104,6.362,7.682,4-7-19
141,1554664315327,-2.052,4.782,8.57,4-7-19
142,1554664315530,-2.222,6.924,6.349,4-7-19
143,1554664315733,-2.422,7.078,6.523,4-7-19
144,1554664315936,-2.423,7.691,5.74,4-7-19
145,1554664316139,-2.394,7.369,6.198,4-7-19
146,1554664316342,-2.16,7.473,6.273,4-7-19
147,1554664316544,-2.47,7.316,6.061,4-7-19
148,1554664316746,-1.989,7.351,6.571,4-7-19
149,1554664316948,-1.47,7.215,6.824,4-7-19
150,1554664317151,-1.205,7.111,6.752,4-7-19
151,1554664317354,-2.16,6.955,6.813,4-7-19
152,1554664317557,-1.588,7.414,6.313,4-7-19
153,1554664317760,-1.504,7.524,6.266,4-7-19
154,1554664318065,-1.821,7.077,7.441,4-7-19
155,1554664318134,-2.276,7.1,6.132,4-7-19
156,1554664318151,-2.015,7.396,6.389,4-7-19
157,1554664318165,-1.827,7.581,6.783,4-7-19
158,1554664318184,-1.615,7.479,7.154,4-7-19
159,1554664318216,-1.662,7.39,7.119,4-7-19
160,1554664318236,-1.658,7.424,6.633,4-7-19
161,1554664318257,-1.641,7.415,6.302,4-7-19
162,1554664318692,-2.315,7.517,5.93,4-7-19
163,1554664318895,-1.468,7.757,6.18,4-7-19
164,1554664319101,-1.422,7.496,6.298,4-7-19
165,1554664319301,-1.448,7.463,6.726,4-7-19
166,1554664319506,-1.118,7.833,5.428,4-7-19
167,1554664319707,-3.135,6.426,6.719,4-7-19
168,1554664319913,-1.516,7.514,6.783,4-7-19
169,1554664320235,-2.022,6.432,6.137,4-7-19
170,1554664320315,0.009,5.697,8.428,4-7-19
171,1554664320538,0.348,1.58,9.332,4-7-19
172,1554664320741,-1.528,-0.281,10.927,4-7-19
173,1554664321071,0.36,0.388,9.829,4-7-19
174,1554664321285,-0.24,0.382,9.878,4-7-19
175,1554664321486,-0.336,0.116,10.404,4-7-19
176,1554664321683,-5.377,-1.386,9.754,4-7-19
177,1554664321908,-5.368,2.911,6.561,4-7-19
178,1554664322111,-0.803,5.949,5.927,4-7-19
179,1554664322312,1.548,6.325,8.851,4-7-19
180,1554664322505,2.753,6.91,7.202,4-7-19
181,1554664322684,-1.045,5.612,7.466,4-7-19
182,1554664322887,-2.486,5.851,7.557,4-7-19
183,1554664323111,-3.299,6.353,6.844,4-7-19
184,1554664323314,-4.205,6.796,5.49,4-7-19
185,1554664323528,-4.779,6.504,5.644,4-7-19
186,1554664323731,-4.631,6.345,6.272,4-7-19
187,1554664323903,-4.699,6.229,6.254,4-7-19
188,1554664324120,-4.763,6.315,5.749,4-7-19
189,1554664324317,-4.255,6.495,6.558,4-7-19
190,1554664324521,-4.128,6.699,6.078,4-7-19
191,1554664324821,-4.403,7.04,5.347,4-7-19
192,1554664325026,-4.47,7.024,5.147,4-7-19
193,1554664325224,-4.444,7.08,5.53,4-7-19
194,1554664325428,-4.393,7.034,5.36,4-7-19
195,1554664325631,-4.3,7.124,5.373,4-7-19
196,1554664325833,-4.368,7.12,5.597,4-7-19
197,1554664326036,-4.375,7.056,5.213,4-7-19
198,1554664326243,-4.36,7.121,5.603,4-7-19
199,1554664326446,-4.221,7.109,5.377,4-7-19
200,1554664326646,-4.276,6.887,5.427,4-7-19
201,1554664326848,-4.322,6.307,6.888,4-7-19
202,1554664327049,-4.267,6.474,5.93,4-7-19
203,1554664327255,-4.395,6.549,6.072,4-7-19
204,1554664327458,-4.241,6.682,5.975,4-7-19
205,1554664327660,-4.273,6.668,5.766,4-7-19
206,1554664327865,-4.516,5.586,6.619,4-7-19
207,1554664328063,-5.004,4.546,7.232,4-7-19
208,1554664328267,-4.359,6.261,6.66,4-7-19
209,1554664328471,-4.389,6.224,6.447,4-7-19
210,1554664328671,-3.883,6.519,5.657,4-7-19
211,1554664328875,-4.652,6.816,5.469,4-7-19
212,1554664329079,-4.658,6.331,6.793,4-7-19
213,1554664329283,-4.204,6.506,6.157,4-7-19
214,1554664329481,-4.764,6.31,6.117,4-7-19
215,1554664329618,-3.73,6.734,6.028,4-7-19
216,1554664329638,-3.759,6.661,6.223,4-7-19
217,1554664329659,-4.251,6.75,5.883,4-7-19
218,1554664329679,-4.437,6.725,5.753,4-7-19
219,1554664329699,-4.596,6.689,5.49,4-7-19
220,1554664329719,-4.231,6.957,5.618,4-7-19
221,1554664329740,-3.816,6.975,6.263,4-7-19
222,1554664329769,-3.923,6.822,6.347,4-7-19
223,1554664329781,-3.822,6.908,6.559,4-7-19
224,1554664329801,-3.766,6.769,6.496,4-7-19
225,1554664329822,-3.981,6.769,5.985,4-7-19
226,1554664329842,-3.957,7.028,5.929,4-7-19
227,1554664329861,-3.998,6.734,5.845,4-7-19
228,1554664329882,-4.037,6.496,5.672,4-7-19
229,1554664329903,-4.051,6.806,5.963,4-7-19
230,1554664329930,-3.927,7.004,6.094,4-7-19
231,1554664329944,-3.749,7.156,5.966,4-7-19
232,1554664329966,-3.517,7.1,5.894,4-7-19
233,1554664329986,-3.749,7.105,5.646,4-7-19
234,1554664330006,-3.719,7.059,5.813,4-7-19
235,1554664330025,-3.6,6.98,5.641,4-7-19
236,1554664330057,-3.654,7.145,5.38,4-7-19
237,1554664330077,-3.598,7.12,5.168,4-7-19
238,1554664330093,-3.552,7.161,5.318,4-7-19
239,1554664330109,-3.569,7.03,5.633,4-7-19
240,1554664330127,-3.585,6.895,5.852,4-7-19
241,1554664330148,-3.638,6.895,5.557,4-7-19
242,1554664330168,-3.839,6.915,5.393,4-7-19
243,1554664330189,-4.093,6.818,5.446,4-7-19
244,1554664330212,-4.312,6.521,5.268,4-7-19
245,1554664330229,-4.363,6.357,4.85,4-7-19
246,1554664330249,-4.028,6.439,5.138,4-7-19
247,1554664330280,-3.182,6.381,7.398,4-7-19
248,1554664330290,-3.207,6.97,7.875,4-7-19
249,1554664330312,-3.751,6.697,7.177,4-7-19
250,1554664330333,-4.216,6.629,6.123,4-7-19
251,1554664330353,-3.984,6.26,5.813,4-7-19
252,1554664330372,-3.576,5.915,5.444,4-7-19
253,1554664330394,-3.733,5.731,7.108,4-7-19
254,1554664330414,-4.371,5.327,9.006,4-7-19
255,1554664330442,-4.775,5.388,7.813,4-7-19
256,1554664330465,-4.04,5.999,7.328,4-7-19
257,1554664330482,-3.582,6.75,8.404,4-7-19
258,1554664330511,-4.19,5.909,8.436,4-7-19
259,1554664330527,-4.9,6.029,7.577,4-7-19
260,1554664330544,-3.889,5.594,6.968,4-7-19
261,1554664330561,-2.631,5.549,7.038,4-7-19
262,1554664330577,-2.112,5.365,7.917,4-7-19
263,1554664330600,-1.867,4.786,8.612,4-7-19
264,1554664330616,-1.622,4.498,9.28,4-7-19
265,1554664330638,-1.887,4.49,9.42,4-7-19
266,1554664330661,-2.203,4.959,8.802,4-7-19
267,1554664330676,-2.55,5.496,7.822,4-7-19
268,1554664330696,-2.679,5.703,7.408,4-7-19
269,1554664330716,-2.814,5.71,7.662,4-7-19
270,1554664330737,-2.732,5.535,8.258,4-7-19
271,1554664330760,-2.677,5.18,8.201,4-7-19
272,1554664330777,-2.659,5.374,8.001,4-7-19
273,1554664330805,-2.808,5.597,8.245,4-7-19
274,1554664330826,-2.651,5.344,8.43,4-7-19
275,1554664330846,-2.78,5.255,7.651,4-7-19
276,1554664330869,-2.758,5.555,7.347,4-7-19
277,1554664330889,-2.743,5.46,7.614,4-7-19
278,1554664330913,-2.91,5.579,8.065,4-7-19
279,1554664330918,-3.172,5.539,8.145,4-7-19
280,1554664330937,-3.358,5.44,7.546,4-7-19
281,1554664330958,-3.368,5.6,6.88,4-7-19
282,1554664330977,-3.119,5.757,6.802,4-7-19
283,1554664330998,-2.949,5.816,7.205,4-7-19
284,1554664331017,-3.148,5.716,7.389,4-7-19
285,1554664331045,-3.197,5.739,6.999,4-7-19
286,1554664331061,-2.994,5.823,6.821,4-7-19
287,1554664331082,-2.865,5.747,7.18,4-7-19
288,1554664331099,-2.996,5.541,7.6,4-7-19
289,1554664331121,-2.858,5.64,7.558,4-7-19
290,1554664331140,-2.576,5.891,7.667,4-7-19
291,1554664331162,-2.91,5.927,7.639,4-7-19
292,1554664331180,-3.069,5.908,7.622,4-7-19
293,1554664331200,-3.339,5.747,7.503,4-7-19
294,1554664331221,-3.349,5.758,7.312,4-7-19
295,1554664331244,-3.2,5.707,7.102,4-7-19
296,1554664331262,-3.11,5.767,7.303,4-7-19
297,1554664331286,-3.092,5.587,7.928,4-7-19
298,1554664331303,-3.112,5.533,7.897,4-7-19
299,1554664331324,-2.767,5.749,8.099,4-7-19
300,1554664331344,-2.85,5.665,8.074,4-7-19
301,1554664331365,-3.121,5.58,7.501,4-7-19
302,1554664331384,-3.433,5.583,7.068,4-7-19
303,1554664331405,-3.506,5.734,7.02,4-7-19
304,1554664331436,-3.094,5.827,7.128,4-7-19
305,1554664331457,-2.886,5.822,7.107,4-7-19
306,1554664331477,-3.012,5.968,6.953,4-7-19
307,1554664331496,-3.095,5.988,7.165,4-7-19
308,1554664331516,-3.074,5.868,7.71,4-7-19
309,1554664331535,-2.863,5.919,7.536,4-7-19
310,1554664331558,-2.613,5.981,7.16,4-7-19
311,1554664331581,-2.588,5.981,7.033,4-7-19
312,1554664331599,-2.762,5.958,7.311,4-7-19
313,1554664331620,-2.816,5.865,7.397,4-7-19
314,1554664331638,-3.026,5.744,7.243,4-7-19
315,1554664331657,-3.153,5.658,7.18,4-7-19
316,1554664331680,-3.324,5.648,7.404,4-7-19
317,1554664331699,-3.479,5.629,7.295,4-7-19
318,1554664331718,-3.461,5.67,7.234,4-7-19
319,1554664331739,-3.312,5.55,7.665,4-7-19
320,1554664331753,-3.271,5.337,8.22,4-7-19
321,1554664331771,-3.267,5.149,8.212,4-7-19
322,1554664331798,-3,5.537,7.961,4-7-19
323,1554664331812,-3.136,5.678,7.982,4-7-19
324,1554664331831,-3.14,5.367,8.305,4-7-19
325,1554664331853,-3.384,5.137,8.358,4-7-19
326,1554664331872,-3.872,3.983,7.246,4-7-19
327,1554664331893,-3.746,2.799,6.799,4-7-19
328,1554664331914,-4.323,5.474,6.181,4-7-19
329,1554664331932,-2.946,7.718,6.577,4-7-19
330,1554664331951,-1.773,8.499,7.358,4-7-19
331,1554664331973,-1.468,7.39,7.48,4-7-19
332,1554664331995,-2.374,6.5,6.687,4-7-19
333,1554664332014,-3.713,6.712,6.259,4-7-19
334,1554664332033,-4.153,6.661,6.464,4-7-19
335,1554664332053,-3.116,6.24,6.748,4-7-19
336,1554664332476,0.471,6.039,8.301,4-7-19
337,1554664332680,0.485,5.092,7.885,4-7-19
338,1554664332882,-0.082,3.406,9.264,4-7-19
339,1554664333085,-0.403,3.56,9.052,4-7-19
340,1554664333291,-1.18,2.359,9.969,4-7-19
341,1554664333491,1.014,0.965,8.867,4-7-19
342,1554664333694,1.913,-0.39,9.824,4-7-19
343,1554664333899,0.224,0.335,9.818,4-7-19
344,1554664334108,-0.096,0.212,9.823,4-7-19
345,1554664334312,-0.042,0.225,9.817,4-7-19
346,1554664334536,-0.043,0.225,9.819,4-7-19
347,1554664334732,-0.044,0.225,9.82,4-7-19
348,1554664334932,-0.04,0.228,9.823,4-7-19
349,1554664335136,-0.039,0.229,9.823,4-7-19
350,1554664335346,-0.043,0.229,9.817,4-7-19
351,1554664335549,-0.04,0.228,9.815,4-7-19
352,1554664335751,-0.041,0.227,9.822,4-7-19
353,1554664335954,-0.044,0.225,9.812,4-7-19
354,1554664336127,-0.039,0.229,9.822,4-7-19
355,1554664336330,-0.041,0.228,9.815,4-7-19
356,1554664336533,-0.049,0.23,9.823,4-7-19
357,1554664336736,-0.044,0.219,9.82,4-7-19
358,1554664336938,-0.044,0.229,9.824,4-7-19
359,1554664337140,-0.045,0.228,9.82,4-7-19
360,1554664337343,-0.041,0.224,9.822,4-7-19
361,1554664337548,-0.039,0.225,9.821,4-7-19
362,1554664337750,-0.039,0.227,9.82,4-7-19
363,1554664337955,-0.043,0.226,9.82,4-7-19
364,1554664338155,-0.041,0.227,9.818,4-7-19
365,1554664338358,-0.042,0.228,9.822,4-7-19
366,1554664338562,-0.045,0.223,9.822,4-7-19
367,1554664338764,-0.043,0.226,9.82,4-7-19
368,1554664338975,-0.043,0.223,9.824,4-7-19
369,1554664339174,-0.043,0.219,9.82,4-7-19
370,1554664339372,-0.046,0.221,9.82,4-7-19
371,1554664339578,-0.046,0.229,9.826,4-7-19
372,1554664339781,-0.046,0.223,9.821,4-7-19
373,1554664339986,-0.041,0.225,9.819,4-7-19
374,1554664340183,-0.045,0.221,9.821,4-7-19
375,1554664340388,-0.039,0.22,9.822,4-7-19
376,1554664340591,-0.045,0.218,9.817,4-7-19
377,1554664340795,-0.048,0.224,9.816,4-7-19
378,1554664341001,-0.048,0.229,9.82,4-7-19
379,1554664341199,-0.047,0.222,9.815,4-7-19
380,1554664341402,-0.043,0.224,9.824,4-7-19
381,1554664341610,-0.039,0.218,9.821,4-7-19
382,1554664341807,-0.049,0.225,9.825,4-7-19
383,1554664342012,-0.044,0.22,9.822,4-7-19
384,1554664342212,-0.04,0.219,9.822,4-7-19
385,1554664342418,-0.052,0.217,9.822,4-7-19
386,1554664342621,-0.047,0.218,9.825,4-7-19
387,1554664342819,-0.054,0.223,9.821,4-7-19
388,1554664343023,-0.043,0.227,9.817,4-7-19
389,1554664343225,-0.046,0.224,9.814,4-7-19
390,1554664343429,-0.04,0.229,9.819,4-7-19
391,1554664343637,-0.044,0.222,9.82,4-7-19
392,1554664343834,-0.051,0.219,9.816,4-7-19
393,1554664344037,-0.051,0.229,9.82,4-7-19
394,1554664344245,-0.044,0.221,9.814,4-7-19
395,1554664344444,-0.055,0.231,9.821,4-7-19
396,1554664344645,-0.047,0.227,9.818,4-7-19
397,1554664344845,-0.046,0.227,9.822,4-7-19
398,1554664345047,-0.045,0.221,9.819,4-7-19
399,1554664345252,-0.052,0.223,9.82,4-7-19
400,1554664345455,-0.05,0.222,9.822,4-7-19
401,1554664345662,-0.048,0.225,9.82,4-7-19
402,1554664345858,-0.054,0.222,9.818,4-7-19
403,1554664346062,-0.052,0.223,9.821,4-7-19
404,1554664346269,-0.047,0.229,9.822,4-7-19
405,1554664346474,-0.05,0.226,9.818,4-7-19
406,1554664346671,-0.05,0.223,9.816,4-7-19
407,1554664346880,-0.048,0.223,9.825,4-7-19
408,1554664347075,-0.045,0.224,9.824,4-7-19
409,1554664347279,-0.047,0.226,9.812,4-7-19
410,1554664347482,-0.048,0.224,9.823,4-7-19
411,1554664347685,-0.05,0.225,9.821,4-7-19
412,1554664347887,-0.054,0.217,9.817,4-7-19
413,1554664348090,-0.05,0.225,9.826,4-7-19
414,1554664348297,-0.051,0.222,9.813,4-7-19
415,1554664348496,-0.052,0.221,9.822,4-7-19
416,1554664348705,-0.053,0.223,9.818,4-7-19
417,1554664348905,-0.047,0.22,9.809,4-7-19
418,1554664349105,-0.047,0.215,9.816,4-7-19
419,1554664349313,-0.048,0.217,9.821,4-7-19
420,1554664349517,-0.053,0.219,9.824,4-7-19
421,1554664349715,-0.05,0.225,9.823,4-7-19
422,1554664349916,-0.05,0.219,9.817,4-7-19
423,1554664350117,-0.05,0.222,9.824,4-7-19
424,1554664350327,-0.054,0.223,9.82,4-7-19
425,1554664350526,-0.052,0.22,9.819,4-7-19
426,1554664350733,-0.057,0.221,9.817,4-7-19
427,1554664350937,-0.052,0.223,9.814,4-7-19
428,1554664351130,-0.051,0.225,9.821,4-7-19
429,1554664351333,-0.054,0.221,9.815,4-7-19
430,1554664351536,-0.048,0.218,9.819,4-7-19
431,1554664351742,-0.049,0.223,9.817,4-7-19
432,1554664351943,-0.055,0.221,9.811,4-7-19
433,1554664352148,-0.047,0.218,9.817,4-7-19
434,1554664352346,-0.051,0.222,9.817,4-7-19
435,1554664352549,-0.055,0.222,9.816,4-7-19
436,1554664352752,-0.05,0.223,9.821,4-7-19
437,1554664352954,-0.049,0.222,9.818,4-7-19
438,1554664353157,-0.056,0.22,9.815,4-7-19
439,1554664353368,-0.052,0.226,9.816,4-7-19
440,1554664353570,-0.052,0.222,9.821,4-7-19
441,1554664353770,-0.058,0.225,9.82,4-7-19
442,1554664353971,-0.059,0.227,9.815,4-7-19
443,1554664354173,-0.052,0.222,9.811,4-7-19
444,1554664354374,-0.053,0.22,9.815,4-7-19
445,1554664354576,-0.052,0.224,9.817,4-7-19
446,1554664354778,-0.05,0.224,9.818,4-7-19
447,1554664354982,-0.053,0.222,9.824,4-7-19
448,1554664355184,-0.052,0.216,9.809,4-7-19
449,1554664355388,-0.054,0.224,9.817,4-7-19
450,1554664355590,-0.052,0.22,9.818,4-7-19
451,1554664355792,-0.052,0.228,9.817,4-7-19
452,1554664355995,-0.05,0.218,9.819,4-7-19
453,1554664356196,-0.051,0.214,9.813,4-7-19
454,1554664356403,-0.05,0.22,9.814,4-7-19
455,1554664356609,-0.05,0.219,9.818,4-7-19
456,1554664356808,-0.051,0.22,9.818,4-7-19
457,1554664357013,-0.052,0.221,9.817,4-7-19
458,1554664357218,-0.05,0.222,9.815,4-7-19
459,1554664357418,-0.046,0.217,9.815,4-7-19
460,1554664357622,-0.052,0.22,9.816,4-7-19
461,1554664357829,-0.057,0.217,9.817,4-7-19
462,1554664358032,-0.052,0.218,9.812,4-7-19
463,1554664358226,-0.054,0.224,9.809,4-7-19
464,1554664358439,-0.05,0.223,9.811,4-7-19
465,1554664358632,-0.05,0.216,9.816,4-7-19
466,1554664358834,-0.058,0.222,9.819,4-7-19
467,1554664359040,-0.051,0.222,9.813,4-7-19
468,1554664359243,-0.049,0.221,9.818,4-7-19
469,1554664359445,-0.054,0.222,9.817,4-7-19
470,1554664359649,-0.053,0.222,9.816,4-7-19
471,1554664359852,-0.052,0.221,9.813,4-7-19
472,1554664360058,-0.053,0.22,9.806,4-7-19
473,1554664360259,-0.049,0.218,9.807,4-7-19
474,1554664360463,-0.051,0.221,9.813,4-7-19
475,1554664360668,-0.054,0.22,9.818,4-7-19
476,1554664360864,-0.056,0.222,9.815,4-7-19
477,1554664361073,-0.056,0.22,9.81,4-7-19
478,1554664361275,-0.054,0.219,9.815,4-7-19
479,1554664361469,-0.059,0.216,9.809,4-7-19
480,1554664361677,-0.056,0.224,9.816,4-7-19
481,1554664361874,-0.053,0.22,9.81,4-7-19
482,1554664362080,-0.051,0.222,9.813,4-7-19
483,1554664362284,-0.051,0.219,9.813,4-7-19
484,1554664362491,-0.055,0.219,9.812,4-7-19
485,1554664362690,-0.054,0.218,9.816,4-7-19
486,1554664362892,-0.05,0.223,9.816,4-7-19
487,1554664363092,-0.052,0.218,9.822,4-7-19
488,1554664363297,-0.05,0.221,9.813,4-7-19
489,1554664363499,-0.053,0.216,9.815,4-7-19
490,1554664363708,-0.055,0.219,9.817,4-7-19
491,1554664363908,-0.051,0.218,9.816,4-7-19
492,1554664364112,-0.053,0.219,9.817,4-7-19
493,1554664364318,-0.056,0.215,9.818,4-7-19
494,1554664364516,-0.054,0.22,9.82,4-7-19
495,1554664364718,-0.05,0.22,9.818,4-7-19
496,1554664364920,-0.053,0.224,9.814,4-7-19
497,1554664365120,-0.059,0.222,9.813,4-7-19
498,1554664365323,-0.057,0.216,9.816,4-7-19
499,1554664365528,-0.053,0.216,9.82,4-7-19
500,1554664365737,-0.056,0.219,9.819,4-7-19
501,1554664365932,-0.053,0.22,9.812,4-7-19
502,1554664366135,-0.053,0.221,9.815,4-7-19
503,1554664366340,-0.054,0.222,9.811,4-7-19
504,1554664366542,-0.051,0.22,9.811,4-7-19
505,1554664366749,-0.055,0.222,9.813,4-7-19
506,1554664366945,-0.055,0.222,9.81,4-7-19
507,1554664367148,-0.047,0.22,9.814,4-7-19
508,1554664367357,-0.06,0.224,9.819,4-7-19
509,1554664367559,-0.053,0.219,9.822,4-7-19
510,1554664367762,-0.056,0.226,9.806,4-7-19
511,1554664367963,-0.055,0.22,9.813,4-7-19
512,1554664368160,-0.055,0.216,9.814,4-7-19
513,1554664368367,-0.053,0.225,9.81,4-7-19
514,1554664368570,-0.04,0.204,9.809,4-7-19
515,1554664368773,-0.056,0.225,9.816,4-7-19
516,1554664368973,-0.057,0.225,9.815,4-7-19
517,1554664369175,-0.053,0.218,9.816,4-7-19
518,1554664369379,-0.052,0.223,9.815,4-7-19
519,1554664369585,-0.054,0.221,9.814,4-7-19
