Time,xAcceleration,yAcceleration,zAcceleration,xSMA(2.5 seconds),xSMA(10 seconds),ySMA(2.5 seconds),ySMA(10 seconds),zSMA(2.5 seconds),zSMA(10 seconds),minX(10 seconds),maxX(10 seconds),minY(10 seconds),maxY(10 seconds),minZ(10 seconds),maxZ(10 seconds)
1554663337064,-0.03,0.171,9.794,0.0648,0.52312,0.1849,4.52624,9.7681,7.4356,-2.133,5.367,-1.255,8.396,3.86,10.96
1554663337146,-0.024,0.174,9.788,-0.00235,0.56082,0.1832,4.45789,9.8065,7.47781,-2.133,5.367,-1.255,8.396,3.86,10.96
1554663337230,-0.021,0.168,9.775,-0.02615,0.59999,0.17295,4.38765,9.7895,7.51797,-2.133,5.367,-1.255,8.396,3.86,10.96
1554663337269,-0.027,0.169,9.787,-0.0277,0.63495,0.17375,4.31726,9.78605,7.56081,-0.071,5.367,-1.255,7.429,3.86,10.96
1554663337352,-0.03,0.181,9.792,-0.0285,0.6626,0.1738,4.24467,9.78585,7.60042,-0.071,5.367,-1.255,7.429,5.055,10.96
1554663337430,-0.022,0.178,9.789,-0.0281,0.70414,0.17415,4.18421,9.786,7.64165,-0.071,5.367,-1.255,6.353,5.055,10.96
1554663337472,-0.026,0.174,9.789,-0.0275,0.73939,0.17425,4.12439,9.7859,7.66603,-0.071,5.367,-1.255,6.353,5.055,10.96
1554663337553,-0.017,0.177,9.781,-0.0269,0.77445,0.1743,4.06744,9.7857,7.69177,-0.071,5.367,-1.255,6.353,5.055,10.96
1554663337635,0.032,0.212,9.717,-0.02405,0.80615,0.17605,4.01197,9.7822,7.69944,-0.071,5.367,-1.255,5.807,5.055,10.96
1554663337675,-0.007,0.189,9.815,-0.0229,0.84614,0.1768,3.95406,9.7837,7.74072,-0.071,5.367,-1.255,5.616,5.055,10.96
1554663337755,-0.071,0.156,9.774,-0.0247,0.89113,0.17575,3.89354,9.783,7.77252,-0.071,5.367,-1.255,5.555,5.055,10.96
1554663337800,-0.012,0.197,9.794,-0.02415,0.93673,0.1762,3.83588,9.7834,7.80017,-0.071,5.367,-1.255,5.555,5.055,10.96
1554663337882,-0.026,0.179,9.788,-0.02445,0.97579,0.1764,3.77764,9.7834,7.82705,-0.071,5.367,-1.255,5.555,5.055,10.96
1554663337957,-0.047,0.151,9.783,-0.02495,0.99816,0.17485,3.7083,9.7829,7.84595,-0.071,5.367,-1.255,5.442,6.017,10.96
1554663337998,-0.016,0.181,9.779,-0.02475,1.02443,0.17635,3.63089,9.783,7.88195,-0.071,5.367,-1.255,2.983,8.038,10.96
1554663338078,-0.026,0.176,9.776,-0.0246,1.03605,0.17645,3.54482,9.78285,7.92441,-0.071,5.367,-1.255,1.134,8.038,10.96
1554663338159,-0.047,0.174,9.788,-0.02525,1.05049,0.1761,3.46381,9.7835,7.96743,-0.071,5.367,-1.255,0.373,8.038,10.96
1554663338202,-0.025,0.18,9.79,-0.02465,1.078,0.1763,3.40012,9.78365,8.01458,-0.071,5.367,-1.003,0.373,8.038,10.96
1554663338288,-0.031,0.17,9.786,-0.025,1.11331,0.17655,3.34416,9.7836,8.0432,-0.071,5.367,-1.003,0.373,8.038,10.115
1554663338365,-0.038,0.157,9.78,-0.02555,1.13769,0.1757,3.27132,9.78325,8.08779,-0.071,5.367,-1.003,0.373,8.038,10.115
1554663338408,-0.027,0.176,9.785,-0.0254,1.16326,0.17595,3.20155,9.7828,8.12331,-0.071,4.822,-1.003,0.373,8.038,10.115
1554663338484,-0.025,0.182,9.782,-0.02545,1.17266,0.17635,3.1303,9.7825,8.15585,-0.071,4.822,-1.003,0.373,8.244,10.115
1554663338571,-0.022,0.174,9.784,-0.0255,1.19133,0.17665,3.06037,9.78295,8.19938,-0.071,4.747,-1.003,0.373,8.244,10.115
1554663338605,-0.028,0.179,9.771,-0.02555,1.20069,0.17715,2.97847,9.78215,8.24709,-0.071,4.747,-0.473,0.373,8.244,10.115
1554663338687,-0.025,0.17,9.78,-0.0253,1.21714,0.1766,2.89827,9.78155,8.28048,-0.071,4.747,-0.288,0.373,8.244,10.115
1554663338726,-0.011,0.177,9.798,-0.02475,1.22061,0.17655,2.82347,9.782,8.31128,-0.071,4.747,0.009,0.373,8.244,10.115
1554663338810,-0.023,0.172,9.795,-0.0246,1.2242,0.17645,2.75105,9.7823,8.3408,-0.071,4.21,0.009,0.373,8.244,10.115
1554663338888,-0.036,0.165,9.781,-0.02555,1.23165,0.17585,2.67697,9.7823,8.37853,-0.071,2.629,0.009,0.373,9.02,10.115
1554663338929,-0.039,0.195,9.79,-0.0291,1.23421,0.175,2.60135,9.78595,8.4143,-0.071,2.263,0.038,0.373,9.02,10.115
1554663339011,-0.02,0.177,9.789,-0.02975,1.23384,0.1744,2.52847,9.78465,8.45897,-0.071,1.795,0.087,0.373,9.02,10.115
1554663339101,-0.028,0.179,9.777,-0.0276,1.23959,0.17555,2.44481,9.7848,8.52428,-0.071,1.332,0.087,0.373,9.02,10.115
1554663339134,-0.022,0.194,9.797,-0.0281,1.26522,0.1754,2.36308,9.78495,8.59852,-0.071,1.319,0.151,0.373,9.02,10.115
1554663339221,-0.037,0.167,9.774,-0.02865,1.28197,0.1748,2.27526,9.78425,8.67011,-0.071,0.455,0.151,0.373,9.717,10.115
1554663339304,-0.026,0.169,9.77,-0.0276,1.28809,0.1757,2.19937,9.7836,8.71083,-0.071,0.032,0.151,0.212,9.717,9.856
1554663339344,-0.025,0.164,9.776,-0.02805,1.28843,0.17485,2.11362,9.78345,8.76906,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339419,-0.034,0.172,9.779,-0.02845,1.29983,0.17465,2.03348,9.7836,8.80134,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339503,-0.013,0.207,9.808,-0.02675,1.29709,0.1763,1.96136,9.7846,8.82075,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339539,-0.02,0.165,9.785,-0.0265,1.27187,0.17555,1.88184,9.78435,8.84356,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339620,-0.043,0.169,9.78,-0.0271,1.23682,0.1755,1.78519,9.78405,8.85329,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339659,-0.031,0.167,9.791,-0.02675,1.21899,0.176,1.71597,9.7846,8.90626,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339741,-0.022,0.183,9.779,-0.0265,1.18974,0.17635,1.63809,9.7843,8.95393,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339824,-0.042,0.168,9.783,-0.02735,1.1627,0.17565,1.55998,9.78435,8.99332,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339861,-0.023,0.157,9.78,-0.0274,1.14914,0.1748,1.49085,9.78415,9.01467,-0.071,0.032,0.151,0.212,9.717,9.815
1554663339945,-0.037,0.181,9.786,-0.02785,1.14299,0.1749,1.43429,9.7849,9.02699,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340025,-0.032,0.175,9.779,-0.0282,1.14174,0.17515,1.37397,9.78485,9.05627,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340066,-0.031,0.169,9.793,-0.0292,1.10963,0.17475,1.30493,9.7846,9.0723,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340148,-0.028,0.179,9.773,-0.02945,1.08221,0.1751,1.23801,9.7835,9.10699,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340230,-0.023,0.186,9.795,-0.0288,1.04275,0.17615,1.16107,9.7842,9.15266,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340269,-0.027,0.171,9.78,-0.0282,1.01421,0.17495,1.08437,9.7837,9.20023,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340349,-0.022,0.168,9.776,-0.0283,1.00021,0.1745,1.00776,9.78305,9.23612,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340429,-0.022,0.177,9.789,-0.028,0.95976,0.1744,0.93619,9.78365,9.2779,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340470,-0.03,0.178,9.78,-0.0284,0.94532,0.1736,0.86846,9.7828,9.30498,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340550,-0.026,0.173,9.789,-0.02785,0.96639,0.1739,0.78623,9.78355,9.36389,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340635,-0.031,0.174,9.786,-0.0281,0.95275,0.17415,0.71483,9.78435,9.42315,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340677,-0.029,0.176,9.787,-0.0283,0.91034,0.17475,0.6423,9.7849,9.43274,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340753,-0.047,0.206,9.787,-0.02895,0.88645,0.17645,0.58594,9.7853,9.46136,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340795,-0.028,0.175,9.792,-0.0297,0.85144,0.17485,0.52599,9.7845,9.49488,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340882,-0.022,0.173,9.793,-0.0298,0.81277,0.17525,0.46419,9.7849,9.5273,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340959,-0.019,0.181,9.794,-0.0286,0.77156,0.17585,0.40793,9.7856,9.55393,-0.071,0.032,0.151,0.212,9.717,9.815
1554663340997,-0.02,0.159,9.788,-0.02805,0.72618,0.17545,0.35336,9.78545,9.58409,-0.071,-0.007,0.151,0.207,9.767,9.815
1554663341080,-0.015,0.168,9.785,-0.0277,0.69396,0.1747,0.306,9.78575,9.60153,-0.071,-0.011,0.151,0.207,9.767,9.808
1554663341161,-0.024,0.177,9.769,-0.0268,0.65596,0.17515,0.26082,9.78505,9.61463,-0.047,-0.011,0.151,0.207,9.767,9.808
1554663341201,-0.036,0.176,9.789,-0.02745,0.61477,0.1761,0.20703,9.7855,9.66197,-0.047,-0.011,0.151,0.207,9.767,9.808
1554663341288,-0.026,0.177,9.78,-0.0269,0.57577,0.1759,0.15438,9.7852,9.6996,-0.047,-0.011,0.151,0.207,9.767,9.808
1554663341367,-0.022,0.176,9.791,-0.0264,0.53338,0.17595,0.12631,9.7858,9.70209,-0.047,-0.011,0.157,0.207,9.767,9.808
1554663341407,-0.021,0.181,9.781,-0.0259,0.50922,0.17655,0.11678,9.7852,9.70547,-0.047,-0.011,0.157,0.207,9.767,9.808
1554663341483,-0.031,0.17,9.78,-0.02605,0.49344,0.1761,0.13103,9.78555,9.70545,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341566,-0.027,0.177,9.779,-0.02625,0.46751,0.17565,0.13893,9.78475,9.69364,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341611,-0.023,0.179,9.781,-0.02605,0.42555,0.17605,0.14144,9.7848,9.70292,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341695,-0.028,0.171,9.787,-0.02635,0.3716,0.1762,0.14084,9.78535,9.70202,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341727,-0.029,0.163,9.789,-0.0267,0.32822,0.1755,0.14767,9.78535,9.71953,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341812,-0.024,0.171,9.779,-0.0264,0.27976,0.17515,0.148,9.7853,9.71765,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341889,-0.018,0.169,9.784,-0.026,0.24724,0.17495,0.15972,9.78505,9.72817,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663341931,-0.028,0.171,9.775,-0.02585,0.20537,0.1748,0.16616,9.7845,9.7363,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663342019,-0.022,0.172,9.782,-0.0255,0.16321,0.1746,0.17076,9.78425,9.7466,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663342095,-0.024,0.172,9.788,-0.02435,0.1155,0.1729,0.17147,9.7843,9.76094,-0.047,-0.011,0.156,0.207,9.767,9.808
1554663342133,-0.035,0.174,9.781,-0.0247,0.07305,0.17285,0.17302,9.78375,9.77631,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342215,-0.016,0.17,9.787,-0.0244,0.0466,0.1727,0.17463,9.78345,9.78036,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342298,-0.026,0.181,9.79,-0.02475,0.02371,0.1727,0.17606,9.78325,9.77891,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342338,-0.024,0.176,9.794,-0.02495,0.00552,0.17355,0.17628,9.78355,9.7807,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342422,-0.031,0.176,9.783,-0.02575,-0.00811,0.17395,0.17717,9.78345,9.78088,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342499,-0.016,0.171,9.777,-0.02535,-0.02146,0.17365,0.1768,9.78385,9.78845,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342542,-0.024,0.173,9.789,-0.02475,-0.02625,0.1735,0.1748,9.78385,9.78519,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342623,-0.032,0.169,9.786,-0.02505,-0.02661,0.1731,0.17496,9.78415,9.78449,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342659,-0.022,0.177,9.791,-0.02505,-0.02669,0.17315,0.17493,9.78415,9.78444,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342741,-0.029,0.171,9.782,-0.02545,-0.02668,0.17265,0.17493,9.7842,9.7844,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342827,-0.031,0.169,9.787,-0.02545,-0.02661,0.1726,0.1749,9.78455,9.78436,-0.047,-0.012,0.156,0.207,9.767,9.808
1554663342861,-0.034,0.168,9.782,-0.0258,-0.02666,0.17215,0.17482,9.7847,9.78433,-0.047,-0.012,0.156,0.206,9.767,9.8
1554663342943,-0.033,0.177,9.785,-0.0263,-0.02674,0.17205,0.17482,9.7849,9.78431,-0.047,-0.012,0.156,0.206,9.767,9.8
1554663343024,-0.027,0.173,9.778,-0.02625,-0.02671,0.17215,0.17481,9.78445,9.78424,-0.047,-0.012,0.156,0.206,9.767,9.8
1554663343065,-0.022,0.179,9.779,-0.0259,-0.02658,0.17295,0.17483,9.78395,9.78415,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343147,-0.017,0.173,9.777,-0.02555,-0.02652,0.17305,0.17468,9.78385,9.78406,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343229,-0.02,0.166,9.789,-0.02565,-0.02652,0.1729,0.17459,9.7841,9.78407,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343268,-0.03,0.172,9.786,-0.02575,-0.02645,0.17295,0.17449,9.78465,9.784,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343350,-0.025,0.167,9.787,-0.0259,-0.0265,0.1727,0.17465,9.7849,9.7841,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343431,-0.028,0.166,9.8,-0.0261,-0.02649,0.1724,0.17457,9.7855,9.78431,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343470,-0.022,0.177,9.788,-0.02545,-0.02637,0.17255,0.17453,9.78585,9.78444,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343552,-0.034,0.171,9.789,-0.02635,-0.02634,0.1726,0.17448,9.78595,9.78446,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343639,-0.027,0.17,9.789,-0.0264,-0.02637,0.17205,0.17453,9.7859,9.78448,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343672,-0.028,0.177,9.791,-0.0266,-0.02638,0.1721,0.17456,9.78575,9.78452,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343757,-0.023,0.176,9.783,-0.0262,-0.02631,0.1721,0.17461,9.78575,9.78441,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343796,-0.031,0.182,9.784,-0.02695,-0.02638,0.17265,0.17469,9.7861,9.78437,-0.047,-0.012,0.156,0.206,9.759,9.8
1554663343880,-0.023,0.175,9.793,-0.0269,-0.0264,0.17275,0.17476,9.7863,9.78455,-0.047,-0.008,0.156,0.206,9.759,9.8
1554663343963,-0.027,0.176,9.767,-0.02665,-0.0264,0.1731,0.17483,9.78535,9.78435,-0.047,-0.008,0.156,0.206,9.759,9.801
1554663343997,-0.03,0.182,9.792,-0.02705,-0.0264,0.17335,0.17484,9.7854,9.78435,-0.047,-0.008,0.156,0.206,9.759,9.801
1554663344080,-0.029,0.176,9.786,-0.02705,-0.02647,0.1736,0.17482,9.7856,9.78432,-0.047,-0.008,0.156,0.206,9.759,9.801
1554663344160,-0.023,0.173,9.789,-0.02665,-0.02644,0.1738,0.17481,9.7857,9.78432,-0.038,-0.008,0.156,0.194,9.759,9.801
1554663344202,-0.017,0.18,9.781,-0.0258,-0.02644,0.1744,0.17484,9.78565,9.78432,-0.038,-0.008,0.156,0.194,9.759,9.801
1554663344285,-0.035,0.172,9.789,-0.0259,-0.02711,0.17415,0.17444,9.78585,9.78504,-0.038,-0.008,0.156,0.194,9.759,9.801
1554663344366,-0.012,0.168,9.779,-0.02515,-0.02716,0.1739,0.17423,9.7859,9.78468,-0.038,-0.008,0.149,0.194,9.759,9.801
1554663344402,-0.023,0.181,9.772,-0.0252,-0.02668,0.174,0.17448,9.78555,9.78466,-0.038,-0.008,0.149,0.194,9.759,9.801
1554663344484,-0.032,0.172,9.777,-0.02595,-0.02688,0.17395,0.17423,9.78555,9.78449,-0.038,-0.008,0.149,0.194,9.759,9.801
1554663344565,-0.025,0.172,9.778,-0.0262,-0.02687,0.17425,0.17416,9.785,9.78439,-0.038,-0.008,0.149,0.194,9.759,9.801
1554663344611,-0.031,0.168,9.785,-0.02625,-0.02671,0.17405,0.17433,9.78495,9.78441,-0.038,-0.008,0.149,0.194,9.759,9.801
1554663344687,-0.035,0.171,9.79,-0.02675,-0.0269,0.17425,0.17423,9.7851,9.78452,-0.038,0.274,0.149,0.227,9.752,9.801
1554663344730,-0.027,0.156,9.789,-0.0267,-0.02691,0.17375,0.17403,9.78455,9.78465,-0.038,0.274,0.149,0.227,9.752,9.801
1554663344810,-0.03,0.175,9.784,-0.0271,-0.02674,0.17365,0.17404,9.78435,9.78461,-0.284,0.274,0.054,0.227,9.752,9.801
1554663344890,-0.026,0.172,9.778,-0.0267,-0.02675,0.1737,0.17396,9.7838,9.78449,-0.289,0.274,0.054,0.227,9.752,9.801
1554663344931,-0.031,0.166,9.791,-0.0269,-0.02675,0.1735,0.17392,9.7839,9.78454,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345013,-0.026,0.172,9.775,-0.0268,-0.02663,0.17325,0.17407,9.7831,9.78449,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345092,-0.022,0.168,9.788,-0.02675,-0.02658,0.17285,0.17399,9.78335,9.78452,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345132,-0.02,0.176,9.787,-0.0262,-0.02653,0.17255,0.17393,9.7835,9.78457,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345221,-0.025,0.165,9.785,-0.0263,-0.02656,0.17205,0.17384,9.7831,9.78458,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345297,-0.035,0.171,9.789,-0.0267,-0.02663,0.1718,0.17376,9.7842,9.78476,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345337,-0.024,0.172,9.79,-0.0264,-0.02662,0.1713,0.17378,9.7841,9.78486,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345422,-0.022,0.173,9.782,-0.02605,-0.02673,0.17115,0.17374,9.7839,9.7847,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345498,-0.025,0.174,9.785,-0.02615,-0.02675,0.1712,0.17376,9.7837,9.7846,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345540,-0.022,0.172,9.791,-0.0264,-0.02661,0.1708,0.17383,9.7842,9.7847,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345618,-0.032,0.173,9.792,-0.02625,-0.02654,0.17085,0.17361,9.78435,9.78472,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345659,-0.027,0.172,9.782,-0.027,-0.02661,0.17105,0.17356,9.7845,9.78465,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345743,-0.026,0.179,9.787,-0.02715,-0.02659,0.17095,0.17356,9.78525,9.78475,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345822,-0.021,0.175,9.786,-0.0266,-0.02658,0.1711,0.17337,9.7857,9.78464,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345864,-0.025,0.163,9.78,-0.0266,-0.02646,0.17065,0.17333,9.7858,9.7847,-0.289,0.274,0.054,0.227,9.752,9.801
1554663345947,-0.027,0.171,9.787,-0.0264,-0.02647,0.1708,0.17335,9.7859,9.78487,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346026,-0.019,0.174,9.783,-0.0256,-0.02641,0.17095,0.17345,9.78555,9.78494,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346066,-0.033,0.177,9.786,-0.0259,-0.0264,0.172,0.1735,9.7854,9.78501,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346146,-0.026,0.167,9.79,-0.0257,-0.02653,0.1716,0.1731,9.7857,9.78483,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346230,-0.024,0.174,9.781,-0.0256,-0.02657,0.1717,0.17319,9.78585,9.78479,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346269,-0.032,0.175,9.789,-0.02565,-0.02646,0.17215,0.17325,9.78575,9.78488,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346350,-0.023,0.167,9.759,-0.0255,-0.02638,0.1719,0.17325,9.78495,9.78456,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346431,-0.036,0.194,9.798,-0.0262,-0.02652,0.1732,0.17336,9.78545,9.78475,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346470,-0.025,0.17,9.783,-0.02645,-0.02635,0.1729,0.17338,9.78525,9.78475,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346553,-0.021,0.168,9.774,-0.02625,-0.02633,0.17305,0.17349,9.7847,9.78469,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346634,-0.022,0.16,9.782,-0.0256,-0.02618,0.1725,0.17328,9.78435,9.78465,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346672,-0.028,0.172,9.785,-0.0258,-0.02614,0.1725,0.17325,9.7841,9.78471,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346753,-0.024,0.176,9.792,-0.0259,-0.02607,0.17265,0.17332,9.7846,9.7847,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346793,-0.029,0.165,9.778,-0.0261,-0.02608,0.1722,0.17318,9.78425,9.78475,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346876,-0.026,0.175,9.784,-0.0263,-0.02611,0.17235,0.17307,9.7839,9.78464,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346957,-0.029,0.178,9.785,-0.02615,-0.02613,0.1726,0.17314,9.78355,9.78469,-0.289,0.274,0.054,0.227,9.752,9.801
1554663346997,-0.029,0.171,9.778,-0.02625,-0.0262,0.17255,0.17317,9.78335,9.78471,-0.289,0.274,0.054,0.227,9.752,9.801
1554663347081,-0.028,0.172,9.783,-0.02635,-0.02626,0.1722,0.17312,9.78315,9.78465,-0.289,0.274,0.054,0.227,9.752,9.801
1554663347159,-0.008,0.157,9.774,-0.0257,-0.02604,0.1713,0.17291,9.78255,9.78459,-0.289,0.274,0.054,0.227,9.726,9.801
1554663347207,-0.038,0.174,9.801,-0.02635,-0.02616,0.17185,0.17292,9.7836,9.78471,-0.289,0.274,0.054,0.227,9.726,9.827
1554663347282,-0.03,0.169,9.771,-0.0265,-0.02615,0.17175,0.17287,9.7828,9.78456,-0.289,0.274,0.054,0.227,9.726,9.827
1554663347364,-0.024,0.189,9.791,-0.02675,-0.0261,0.1725,0.173,9.7832,9.7846,-0.289,0.274,0.054,0.227,9.726,9.827
1554663347406,-0.037,0.189,9.788,-0.02695,-0.026,0.1731,0.17283,9.7833,9.78461,-0.289,0.274,0.054,0.227,9.726,9.827
1554663347483,-0.036,0.166,9.776,-0.02745,-0.02608,0.17305,0.17274,9.7826,9.78445,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347571,-0.022,0.179,9.787,-0.02735,-0.02608,0.1733,0.1728,9.7829,9.78439,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347607,-0.027,0.149,9.776,-0.0271,-0.02616,0.172,0.17248,9.78225,9.78421,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347687,-0.022,0.19,9.784,-0.02705,-0.02618,0.17315,0.17279,9.7835,9.78417,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347727,-0.029,0.165,9.787,-0.0267,-0.02632,0.1717,0.17276,9.78295,9.78419,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347808,-0.026,0.185,9.788,-0.02675,-0.02634,0.17245,0.17284,9.7832,9.78438,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347888,-0.024,0.193,9.787,-0.0269,-0.02622,0.1737,0.17301,9.78385,9.78436,-0.329,0.274,0.054,0.227,9.726,9.827
1554663347929,0.274,0.227,9.752,-0.0121,-0.02322,0.17705,0.17351,9.78235,9.78408,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348014,0.122,0.217,9.788,-0.0046,-0.02178,0.1793,0.17392,9.7825,9.78405,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348091,-0.284,0.054,9.769,-0.0176,-0.02441,0.1732,0.17265,9.78135,9.78393,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348130,-0.289,0.124,9.782,-0.0306,-0.02699,0.17115,0.17219,9.78155,9.78395,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348217,-0.016,0.175,9.793,-0.0301,-0.02688,0.17115,0.17217,9.782,9.78409,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348297,-0.023,0.167,9.786,-0.0298,-0.02688,0.1706,0.17205,9.78205,9.78414,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348335,-0.041,0.185,9.787,-0.0304,-0.02701,0.1713,0.17219,9.7825,9.78414,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348417,-0.033,0.174,9.78,-0.03065,-0.02705,0.1714,0.1723,9.78235,9.78405,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348499,-0.039,0.17,9.791,-0.0322,-0.0272,0.17205,0.17229,9.7832,9.78417,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348538,-0.029,0.181,9.789,-0.03175,-0.02731,0.1724,0.17241,9.7826,9.78422,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348620,-0.032,0.17,9.782,-0.03185,-0.02735,0.17245,0.1724,9.78315,9.78429,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348659,-0.02,0.189,9.775,-0.03165,-0.02733,0.17245,0.17257,9.78235,9.78422,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348740,-0.025,0.179,9.789,-0.03105,-0.02734,0.17195,0.17264,9.7824,9.78423,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348822,-0.034,0.172,9.779,-0.03095,-0.02733,0.17225,0.17262,9.78255,9.78421,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348862,-0.031,0.17,9.783,-0.0314,-0.02748,0.1718,0.17262,9.78235,9.78417,-0.329,0.274,0.054,0.227,9.726,9.827
1554663348943,-0.031,0.182,9.769,-0.0316,-0.02753,0.17345,0.17263,9.782,9.78396,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349028,-0.039,0.175,9.79,-0.03245,-0.02768,0.1727,0.17262,9.7823,9.78392,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349070,-0.046,0.172,9.785,-0.0333,-0.02783,0.17305,0.17258,9.7822,9.78394,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349150,-0.039,0.18,9.791,-0.03395,-0.02806,0.1728,0.17267,9.78235,9.78408,-0.329,0.274,0.054,0.227,9.726,9.827
